UNDIRECTED	coref
cat=NOTEXIST,EXIST:exists
627263	paperref:506443	paperref:505859	|	exists=NOTEXIST:P=1.0,0.0
592401	paperref:509698	paperref:510591	|	exists=NOTEXIST:P=1.0,0.0
629569	paperref:510075	paperref:508010	|
584065	paperref:508491	paperref:508487	|
602224	paperref:509662	paperref:510715	|
631678	paperref:506574	paperref:507024	|	exists=NOTEXIST:P=1.0,0.0
621051	paperref:511183	paperref:510491	|	exists=NOTEXIST:P=1.0,0.0
595735	paperref:509452	paperref:509626	|	exists=NOTEXIST:P=1.0,0.0
609401	paperref:509210	paperref:506391	|	exists=NOTEXIST:P=1.0,0.0
601962	paperref:508513	paperref:507793	|	exists=NOTEXIST:P=1.0,0.0
611476	paperref:507731	paperref:511418	|	exists=NOTEXIST:P=1.0,0.0
586446	paperref:509646	paperref:506845	|	exists=NOTEXIST:P=1.0,0.0
585358	paperref:509818	paperref:509526	|	exists=NOTEXIST:P=1.0,0.0
622952	paperref:509697	paperref:509409	|
601705	paperref:510031	paperref:510334	|	exists=NOTEXIST:P=1.0,0.0
587774	paperref:506848	paperref:508233	|
604055	paperref:506337	paperref:509694	|	exists=NOTEXIST:P=1.0,0.0
629576	paperref:506696	paperref:510616	|	exists=NOTEXIST:P=1.0,0.0
623670	paperref:507424	paperref:508718	|	exists=NOTEXIST:P=1.0,0.0
605234	paperref:506286	paperref:507898	|	exists=NOTEXIST:P=1.0,0.0
610416	paperref:509636	paperref:510042	|	exists=NOTEXIST:P=1.0,0.0
600728	paperref:509398	paperref:511038	|	exists=NOTEXIST:P=1.0,0.0
611587	paperref:509206	paperref:509031	|
602476	paperref:510281	paperref:509448	|	exists=NOTEXIST:P=1.0,0.0
590728	paperref:510595	paperref:509953	|	exists=NOTEXIST:P=1.0,0.0
603038	paperref:509663	paperref:509032	|	exists=NOTEXIST:P=1.0,0.0
584134	paperref:508491	paperref:511187	|	exists=NOTEXIST:P=1.0,0.0
590904	paperref:511378	paperref:511373	|
615871	paperref:507540	paperref:509282	|	exists=NOTEXIST:P=1.0,0.0
610431	paperref:510042	paperref:509624	|	exists=NOTEXIST:P=1.0,0.0
588509	paperref:509812	paperref:508496	|	exists=NOTEXIST:P=1.0,0.0
632243	paperref:510670	paperref:507090	|	exists=NOTEXIST:P=1.0,0.0
617683	paperref:506388	paperref:507978	|
614041	paperref:509619	paperref:505994	|	exists=NOTEXIST:P=1.0,0.0
599954	paperref:510037	paperref:506333	|	exists=NOTEXIST:P=1.0,0.0
587311	paperref:510589	paperref:508481	|	exists=NOTEXIST:P=1.0,0.0
589002	paperref:509925	paperref:511396	|	exists=NOTEXIST:P=1.0,0.0
588430	paperref:510229	paperref:507313	|	exists=NOTEXIST:P=1.0,0.0
604677	paperref:509206	paperref:506543	|	exists=NOTEXIST:P=1.0,0.0
611901	paperref:508916	paperref:508795	|	exists=NOTEXIST:P=1.0,0.0
617803	paperref:507333	paperref:509038	|
585461	paperref:509631	paperref:510960	|	exists=NOTEXIST:P=1.0,0.0
631443	paperref:509569	paperref:509571	|	exists=EXIST:P=0.0,1.0
622672	paperref:508118	paperref:511213	|	exists=NOTEXIST:P=1.0,0.0
625414	paperref:507321	paperref:507189	|	exists=NOTEXIST:P=1.0,0.0
593710	paperref:511041	paperref:506295	|
629110	paperref:507302	paperref:511002	|	exists=NOTEXIST:P=1.0,0.0
589053	paperref:508659	paperref:507267	|
592549	paperref:506925	paperref:509282	|	exists=NOTEXIST:P=1.0,0.0
625671	paperref:507423	paperref:507320	|	exists=NOTEXIST:P=1.0,0.0
626049	paperref:510330	paperref:506956	|
587575	paperref:511266	paperref:511267	|	exists=EXIST:P=0.0,1.0
617349	paperref:509955	paperref:509953	|	exists=EXIST:P=0.0,1.0
627844	paperref:507902	paperref:507425	|	exists=NOTEXIST:P=1.0,0.0
605538	paperref:505992	paperref:507816	|
630068	paperref:510582	paperref:509037	|	exists=NOTEXIST:P=1.0,0.0
591046	paperref:510665	paperref:510664	|
588639	paperref:509127	paperref:507406	|	exists=NOTEXIST:P=1.0,0.0
607117	paperref:506439	paperref:509621	|	exists=NOTEXIST:P=1.0,0.0
588289	paperref:506849	paperref:506316	|	exists=NOTEXIST:P=1.0,0.0
628024	paperref:510327	paperref:511059	|	exists=NOTEXIST:P=1.0,0.0
627475	paperref:509616	paperref:509626	|
632237	paperref:509030	paperref:509031	|
604267	paperref:509072	paperref:508874	|	exists=NOTEXIST:P=1.0,0.0
630323	paperref:507458	paperref:507457	|
619509	paperref:510742	paperref:508779	|	exists=NOTEXIST:P=1.0,0.0
599729	paperref:506334	paperref:506434	|	exists=NOTEXIST:P=1.0,0.0
619476	paperref:511247	paperref:508643	|	exists=NOTEXIST:P=1.0,0.0
589964	paperref:509412	paperref:506923	|	exists=NOTEXIST:P=1.0,0.0
610223	paperref:507709	paperref:507438	|	exists=NOTEXIST:P=1.0,0.0
611412	paperref:511013	paperref:509209	|
599311	paperref:508310	paperref:510990	|
629620	paperref:508477	paperref:508478	|
608287	paperref:506385	paperref:511395	|	exists=NOTEXIST:P=1.0,0.0
594629	paperref:508159	paperref:507517	|	exists=NOTEXIST:P=1.0,0.0
593829	paperref:508620	paperref:510733	|	exists=NOTEXIST:P=1.0,0.0
602998	paperref:511013	paperref:509663	|	exists=NOTEXIST:P=1.0,0.0
601207	paperref:510033	paperref:507544	|	exists=NOTEXIST:P=1.0,0.0
619604	paperref:511424	paperref:508323	|	exists=NOTEXIST:P=1.0,0.0
592193	paperref:506340	paperref:510033	|	exists=NOTEXIST:P=1.0,0.0
627382	paperref:509623	paperref:506442	|
619943	paperref:509689	paperref:509411	|	exists=NOTEXIST:P=1.0,0.0
628391	paperref:507970	paperref:509035	|
619868	paperref:509688	paperref:506732	|
604329	paperref:510035	paperref:508893	|	exists=NOTEXIST:P=1.0,0.0
625130	paperref:508478	paperref:509693	|	exists=NOTEXIST:P=1.0,0.0
625163	paperref:510572	paperref:509693	|	exists=NOTEXIST:P=1.0,0.0
617945	paperref:506234	paperref:506389	|	exists=NOTEXIST:P=1.0,0.0
605184	paperref:505902	paperref:507898	|	exists=NOTEXIST:P=1.0,0.0
589692	paperref:509036	paperref:509029	|	exists=EXIST:P=0.0,1.0
617183	paperref:511013	paperref:506397	|	exists=NOTEXIST:P=1.0,0.0
604786	paperref:511234	paperref:511286	|	exists=NOTEXIST:P=1.0,0.0
611496	paperref:510547	paperref:510533	|	exists=EXIST:P=0.0,1.0
588022	paperref:508497	paperref:508812	|	exists=NOTEXIST:P=1.0,0.0
595893	paperref:509658	paperref:508168	|	exists=NOTEXIST:P=1.0,0.0
629911	paperref:511244	paperref:511242	|	exists=EXIST:P=0.0,1.0
589005	paperref:509925	paperref:507970	|	exists=NOTEXIST:P=1.0,0.0
594209	paperref:507704	paperref:509027	|	exists=NOTEXIST:P=1.0,0.0
628773	paperref:510547	paperref:510544	|
632103	paperref:509487	paperref:507732	|
604023	paperref:506337	paperref:510304	|	exists=NOTEXIST:P=1.0,0.0
624513	paperref:507438	paperref:508558	|	exists=NOTEXIST:P=1.0,0.0
630343	paperref:509472	paperref:509474	|	exists=EXIST:P=0.0,1.0
590788	paperref:510595	paperref:509634	|	exists=NOTEXIST:P=1.0,0.0
596989	paperref:511289	paperref:510443	|	exists=NOTEXIST:P=1.0,0.0
616788	paperref:510909	paperref:506958	|	exists=NOTEXIST:P=1.0,0.0
601674	paperref:510031	paperref:506241	|
598448	paperref:510440	paperref:505893	|
600501	paperref:509979	paperref:509699	|
594425	paperref:508170	paperref:509487	|
599648	paperref:511058	paperref:506334	|	exists=NOTEXIST:P=1.0,0.0
602075	paperref:507040	paperref:508896	|
632277	paperref:510344	paperref:507093	|
592937	paperref:508477	paperref:506926	|	exists=NOTEXIST:P=1.0,0.0
611088	paperref:506217	paperref:506718	|	exists=NOTEXIST:P=1.0,0.0
593698	paperref:506295	paperref:511046	|	exists=NOTEXIST:P=1.0,0.0
622531	paperref:509128	paperref:509126	|	exists=EXIST:P=0.0,1.0
607170	paperref:509030	paperref:506976	|	exists=NOTEXIST:P=1.0,0.0
599377	paperref:506332	paperref:505993	|
593685	paperref:509811	paperref:507898	|	exists=NOTEXIST:P=1.0,0.0
595482	paperref:509659	paperref:506384	|	exists=NOTEXIST:P=1.0,0.0
609203	paperref:506433	paperref:506729	|	exists=NOTEXIST:P=1.0,0.0
614612	paperref:508762	paperref:510427	|	exists=NOTEXIST:P=1.0,0.0
602569	paperref:510684	paperref:509448	|	exists=NOTEXIST:P=1.0,0.0
590269	paperref:507258	paperref:507317	|	exists=NOTEXIST:P=1.0,0.0
621337	paperref:508477	paperref:507193	|	exists=NOTEXIST:P=1.0,0.0
606995	paperref:509338	paperref:510999	|
597483	paperref:509623	paperref:509450	|
600135	paperref:509397	paperref:509396	|	exists=EXIST:P=0.0,1.0
587191	paperref:506090	paperref:509310	|	exists=NOTEXIST:P=1.0,0.0
629356	paperref:508834	paperref:508833	|	exists=EXIST:P=0.0,1.0
626272	paperref:508563	paperref:509621	|	exists=NOTEXIST:P=1.0,0.0
628284	paperref:507900	paperref:506956	|	exists=NOTEXIST:P=1.0,0.0
590852	paperref:507769	paperref:510663	|	exists=NOTEXIST:P=1.0,0.0
625366	paperref:509692	paperref:509632	|	exists=NOTEXIST:P=1.0,0.0
624926	paperref:510334	paperref:510330	|	exists=EXIST:P=0.0,1.0
589015	paperref:508742	paperref:507373	|
588439	paperref:510229	paperref:511120	|	exists=NOTEXIST:P=1.0,0.0
631312	paperref:506686	paperref:506610	|	exists=NOTEXIST:P=1.0,0.0
611405	paperref:509207	paperref:509209	|	exists=EXIST:P=0.0,1.0
601189	paperref:510033	paperref:508341	|	exists=NOTEXIST:P=1.0,0.0
631725	paperref:507165	paperref:507163	|	exists=EXIST:P=0.0,1.0
629931	paperref:510897	paperref:510799	|	exists=NOTEXIST:P=1.0,0.0
597734	paperref:508082	paperref:509039	|	exists=NOTEXIST:P=1.0,0.0
628280	paperref:506956	paperref:507758	|	exists=NOTEXIST:P=1.0,0.0
597937	paperref:509032	paperref:508081	|	exists=NOTEXIST:P=1.0,0.0
620239	paperref:507666	paperref:507669	|
615846	paperref:509938	paperref:510897	|	exists=NOTEXIST:P=1.0,0.0
593800	paperref:509812	paperref:510863	|	exists=NOTEXIST:P=1.0,0.0
625402	paperref:508480	paperref:507321	|	exists=NOTEXIST:P=1.0,0.0
600394	paperref:506915	paperref:511036	|	exists=NOTEXIST:P=1.0,0.0
630270	paperref:507304	paperref:507306	|	exists=EXIST:P=0.0,1.0
594942	paperref:510973	paperref:510854	|	exists=NOTEXIST:P=1.0,0.0
613426	paperref:509044	paperref:509962	|	exists=NOTEXIST:P=1.0,0.0
606094	paperref:510672	paperref:509667	|
610729	paperref:508057	paperref:509635	|	exists=NOTEXIST:P=1.0,0.0
630456	paperref:511057	paperref:509700	|
625356	paperref:509692	paperref:509622	|	exists=NOTEXIST:P=1.0,0.0
588909	paperref:506709	paperref:507793	|	exists=NOTEXIST:P=1.0,0.0
627752	paperref:509281	paperref:509625	|	exists=NOTEXIST:P=1.0,0.0
613566	paperref:510945	paperref:510912	|
589739	paperref:509029	paperref:509450	|	exists=NOTEXIST:P=1.0,0.0
611948	paperref:507902	paperref:510863	|	exists=NOTEXIST:P=1.0,0.0
619326	paperref:509686	paperref:511057	|	exists=NOTEXIST:P=1.0,0.0
616876	paperref:506422	paperref:505881	|	exists=NOTEXIST:P=1.0,0.0
597620	paperref:508310	paperref:506374	|
595950	paperref:510041	paperref:509658	|	exists=NOTEXIST:P=1.0,0.0
592533	paperref:506925	paperref:509406	|	exists=NOTEXIST:P=1.0,0.0
609086	paperref:511013	paperref:509211	|
603888	paperref:506748	paperref:509664	|	exists=NOTEXIST:P=1.0,0.0
627319	paperref:507189	paperref:509627	|
627248	paperref:506443	paperref:509629	|	exists=NOTEXIST:P=1.0,0.0
621669	paperref:511113	paperref:509640	|	exists=NOTEXIST:P=1.0,0.0
615181	paperref:507993	paperref:509034	|	exists=NOTEXIST:P=1.0,0.0
620775	paperref:506730	paperref:509699	|	exists=NOTEXIST:P=1.0,0.0
613760	paperref:510324	paperref:507545	|
588296	paperref:508170	paperref:506849	|
630769	paperref:509638	paperref:509628	|	exists=EXIST:P=0.0,1.0
607340	paperref:506436	paperref:508342	|
590830	paperref:506355	paperref:506976	|	exists=NOTEXIST:P=1.0,0.0
619696	paperref:507066	paperref:508805	|	exists=NOTEXIST:P=1.0,0.0
621758	paperref:508895	paperref:506444	|	exists=NOTEXIST:P=1.0,0.0
631008	paperref:508546	paperref:507691	|	exists=NOTEXIST:P=1.0,0.0
593979	paperref:509167	paperref:509165	|	exists=EXIST:P=0.0,1.0
584551	paperref:510223	paperref:505793	|	exists=NOTEXIST:P=1.0,0.0
603355	paperref:506338	paperref:510329	|	exists=NOTEXIST:P=1.0,0.0
600231	paperref:510328	paperref:508627	|	exists=NOTEXIST:P=1.0,0.0
631856	paperref:506465	paperref:506461	|	exists=EXIST:P=0.0,1.0
594353	paperref:508170	paperref:509640	|	exists=NOTEXIST:P=1.0,0.0
620591	paperref:507063	paperref:508806	|	exists=NOTEXIST:P=1.0,0.0
630824	paperref:509629	paperref:509635	|	exists=EXIST:P=0.0,1.0
631054	paperref:511393	paperref:511395	|	exists=EXIST:P=0.0,1.0
618675	paperref:507336	paperref:509634	|
612055	paperref:510048	paperref:508348	|	exists=NOTEXIST:P=1.0,0.0
592728	paperref:510883	paperref:509625	|
631442	paperref:509569	paperref:509572	|	exists=EXIST:P=0.0,1.0
610160	paperref:506397	paperref:506219	|	exists=NOTEXIST:P=1.0,0.0
592504	paperref:509410	paperref:506925	|
584643	paperref:506843	paperref:506543	|
610960	paperref:511179	paperref:505892	|	exists=NOTEXIST:P=1.0,0.0
586580	paperref:507075	paperref:508403	|	exists=NOTEXIST:P=1.0,0.0
605565	paperref:506548	paperref:507326	|	exists=NOTEXIST:P=1.0,0.0
599452	paperref:506332	paperref:507540	|	exists=NOTEXIST:P=1.0,0.0
597371	paperref:510051	paperref:508083	|	exists=NOTEXIST:P=1.0,0.0
593568	paperref:509810	paperref:509448	|	exists=NOTEXIST:P=1.0,0.0
590710	paperref:510595	paperref:506434	|	exists=NOTEXIST:P=1.0,0.0
626669	paperref:509286	paperref:509633	|	exists=NOTEXIST:P=1.0,0.0
595381	paperref:506553	paperref:509272	|	exists=NOTEXIST:P=1.0,0.0
595541	paperref:509659	paperref:507425	|	exists=NOTEXIST:P=1.0,0.0
624785	paperref:511012	paperref:507320	|
617280	paperref:506768	paperref:509339	|	exists=NOTEXIST:P=1.0,0.0
631576	paperref:509631	paperref:509037	|	exists=NOTEXIST:P=1.0,0.0
590947	paperref:506356	paperref:507033	|	exists=NOTEXIST:P=1.0,0.0
617564	paperref:509629	paperref:509954	|	exists=NOTEXIST:P=1.0,0.0
628657	paperref:510328	paperref:511241	|	exists=NOTEXIST:P=1.0,0.0
611036	paperref:507324	paperref:507787	|	exists=NOTEXIST:P=1.0,0.0
599621	paperref:510990	paperref:506093	|
617104	paperref:507275	paperref:509637	|	exists=NOTEXIST:P=1.0,0.0
612494	paperref:508997	paperref:508998	|	exists=EXIST:P=0.0,1.0
602006	paperref:509091	paperref:508810	|
593144	paperref:507205	paperref:507727	|	exists=NOTEXIST:P=1.0,0.0
625639	paperref:507320	paperref:509411	|	exists=NOTEXIST:P=1.0,0.0
607860	paperref:508159	paperref:510195	|	exists=NOTEXIST:P=1.0,0.0
593803	paperref:510841	paperref:510922	|
589338	paperref:510586	paperref:506923	|	exists=NOTEXIST:P=1.0,0.0
613981	paperref:507995	paperref:510284	|	exists=NOTEXIST:P=1.0,0.0
617502	paperref:509931	paperref:506301	|	exists=NOTEXIST:P=1.0,0.0
596437	paperref:505926	paperref:506181	|
602050	paperref:507040	paperref:508894	|	exists=NOTEXIST:P=1.0,0.0
631630	paperref:508533	paperref:510014	|
604980	paperref:507809	paperref:506541	|	exists=NOTEXIST:P=1.0,0.0
617992	paperref:506389	paperref:509031	|	exists=NOTEXIST:P=1.0,0.0
591303	paperref:510594	paperref:508477	|	exists=NOTEXIST:P=1.0,0.0
626479	paperref:507843	paperref:506593	|	exists=NOTEXIST:P=1.0,0.0
620448	paperref:507425	paperref:506318	|	exists=NOTEXIST:P=1.0,0.0
623870	paperref:509271	paperref:509635	|
585363	paperref:509818	paperref:510800	|	exists=NOTEXIST:P=1.0,0.0
611258	paperref:510541	paperref:510532	|	exists=EXIST:P=0.0,1.0
597436	paperref:506394	paperref:509450	|	exists=NOTEXIST:P=1.0,0.0
607198	paperref:506384	paperref:506976	|	exists=NOTEXIST:P=1.0,0.0
589368	paperref:509412	paperref:510586	|
612881	paperref:510044	paperref:509638	|	exists=NOTEXIST:P=1.0,0.0
602217	paperref:509662	paperref:509035	|
585350	paperref:510897	paperref:509818	|	exists=NOTEXIST:P=1.0,0.0
609737	paperref:505992	paperref:510040	|	exists=NOTEXIST:P=1.0,0.0
586940	paperref:505874	paperref:509979	|
612734	paperref:509672	paperref:509526	|	exists=NOTEXIST:P=1.0,0.0
594657	paperref:509167	paperref:511206	|
613231	paperref:510751	paperref:507456	|	exists=NOTEXIST:P=1.0,0.0
597185	paperref:508057	paperref:507413	|	exists=NOTEXIST:P=1.0,0.0
586428	paperref:509646	paperref:509453	|	exists=NOTEXIST:P=1.0,0.0
611929	paperref:510535	paperref:510545	|	exists=EXIST:P=0.0,1.0
593474	paperref:507729	paperref:508897	|	exists=NOTEXIST:P=1.0,0.0
630868	paperref:509622	paperref:509632	|
626148	paperref:509134	paperref:510999	|	exists=NOTEXIST:P=1.0,0.0
590684	paperref:510595	paperref:506444	|	exists=NOTEXIST:P=1.0,0.0
584173	paperref:510736	paperref:508142	|	exists=NOTEXIST:P=1.0,0.0
601531	paperref:507772	paperref:509660	|	exists=NOTEXIST:P=1.0,0.0
624293	paperref:507503	paperref:508233	|	exists=NOTEXIST:P=1.0,0.0
623461	paperref:509694	paperref:510325	|	exists=NOTEXIST:P=1.0,0.0
625122	paperref:509592	paperref:509588	|	exists=EXIST:P=0.0,1.0
608937	paperref:509292	paperref:511238	|	exists=NOTEXIST:P=1.0,0.0
620623	paperref:510671	paperref:506317	|	exists=NOTEXIST:P=1.0,0.0
599443	paperref:506332	paperref:510325	|	exists=NOTEXIST:P=1.0,0.0
596440	paperref:511069	paperref:505926	|	exists=NOTEXIST:P=1.0,0.0
598612	paperref:506269	paperref:506401	|	exists=NOTEXIST:P=1.0,0.0
623928	paperref:509634	paperref:509699	|	exists=NOTEXIST:P=1.0,0.0
618245	paperref:509030	paperref:507334	|
615214	paperref:508294	paperref:508117	|
596523	paperref:507142	paperref:510686	|	exists=NOTEXIST:P=1.0,0.0
611852	paperref:509207	paperref:509639	|	exists=NOTEXIST:P=1.0,0.0
629904	paperref:509785	paperref:506612	|	exists=NOTEXIST:P=1.0,0.0
608493	paperref:509212	paperref:506395	|	exists=NOTEXIST:P=1.0,0.0
600451	paperref:508893	paperref:509979	|	exists=NOTEXIST:P=1.0,0.0
631289	paperref:511037	paperref:511043	|	exists=EXIST:P=0.0,1.0
592192	paperref:506340	paperref:509687	|	exists=NOTEXIST:P=1.0,0.0
627677	paperref:507901	paperref:510344	|
609721	paperref:509635	paperref:510040	|	exists=NOTEXIST:P=1.0,0.0
588634	paperref:507028	paperref:507452	|	exists=NOTEXIST:P=1.0,0.0
605544	paperref:506548	paperref:509616	|	exists=NOTEXIST:P=1.0,0.0
587988	paperref:510387	paperref:507328	|
611312	paperref:509087	paperref:509034	|	exists=NOTEXIST:P=1.0,0.0
606268	paperref:508150	paperref:507198	|	exists=NOTEXIST:P=1.0,0.0
594246	paperref:508170	paperref:509667	|	exists=NOTEXIST:P=1.0,0.0
615050	paperref:508372	paperref:510392	|	exists=NOTEXIST:P=1.0,0.0
588187	paperref:506917	paperref:507250	|	exists=NOTEXIST:P=1.0,0.0
584582	paperref:509756	paperref:509356	|	exists=NOTEXIST:P=1.0,0.0
617418	paperref:506387	paperref:507101	|	exists=NOTEXIST:P=1.0,0.0
591654	paperref:510572	paperref:506927	|	exists=NOTEXIST:P=1.0,0.0
585750	paperref:506621	paperref:508618	|	exists=NOTEXIST:P=1.0,0.0
587854	paperref:506918	paperref:505995	|
587448	paperref:510926	paperref:508405	|	exists=NOTEXIST:P=1.0,0.0
590482	paperref:506242	paperref:510592	|	exists=NOTEXIST:P=1.0,0.0
618929	paperref:506286	paperref:507320	|	exists=NOTEXIST:P=1.0,0.0
623163	paperref:509696	paperref:509411	|	exists=NOTEXIST:P=1.0,0.0
608251	paperref:506385	paperref:510329	|
625533	paperref:506731	paperref:510326	|	exists=NOTEXIST:P=1.0,0.0
621344	paperref:508481	paperref:507193	|
608423	paperref:509141	paperref:508204	|	exists=NOTEXIST:P=1.0,0.0
589279	paperref:509498	paperref:506771	|
601397	paperref:510032	paperref:509408	|
617542	paperref:510629	paperref:505803	|	exists=NOTEXIST:P=1.0,0.0
604551	paperref:507091	paperref:509665	|	exists=NOTEXIST:P=1.0,0.0
624395	paperref:511013	paperref:510671	|
609015	paperref:506977	paperref:507093	|	exists=NOTEXIST:P=1.0,0.0
610801	paperref:506218	paperref:510043	|	exists=NOTEXIST:P=1.0,0.0
606339	paperref:507321	paperref:506546	|	exists=NOTEXIST:P=1.0,0.0
598146	paperref:506398	paperref:508085	|	exists=NOTEXIST:P=1.0,0.0
630706	paperref:508699	paperref:507502	|	exists=NOTEXIST:P=1.0,0.0
613919	paperref:507497	paperref:507427	|	exists=NOTEXIST:P=1.0,0.0
609253	paperref:506433	paperref:507321	|	exists=NOTEXIST:P=1.0,0.0
595317	paperref:509171	paperref:509173	|	exists=EXIST:P=0.0,1.0
617549	paperref:509954	paperref:509617	|
605260	paperref:506269	paperref:509123	|
596265	paperref:510449	paperref:510450	|	exists=EXIST:P=0.0,1.0
621788	paperref:508895	paperref:507732	|	exists=NOTEXIST:P=1.0,0.0
625609	paperref:509631	paperref:510331	|
597822	paperref:508082	paperref:507666	|	exists=NOTEXIST:P=1.0,0.0
626748	paperref:507606	paperref:507605	|
622748	paperref:511074	paperref:511075	|	exists=EXIST:P=0.0,1.0
594538	paperref:507658	paperref:510870	|
623013	paperref:510273	paperref:510275	|	exists=EXIST:P=0.0,1.0
602500	paperref:507182	paperref:509448	|
594184	paperref:506627	paperref:508646	|	exists=NOTEXIST:P=1.0,0.0
631242	paperref:506714	paperref:506234	|	exists=NOTEXIST:P=1.0,0.0
588217	paperref:509457	paperref:506849	|
628267	paperref:506956	paperref:509859	|
592765	paperref:510660	paperref:510126	|	exists=NOTEXIST:P=1.0,0.0
629741	paperref:508476	paperref:511059	|	exists=NOTEXIST:P=1.0,0.0
596632	paperref:506368	paperref:509764	|	exists=NOTEXIST:P=1.0,0.0
609073	paperref:507086	paperref:509211	|
617334	paperref:509953	paperref:506444	|
606419	paperref:506957	paperref:507897	|
592844	paperref:510590	paperref:510328	|	exists=NOTEXIST:P=1.0,0.0
627898	paperref:509407	paperref:510572	|	exists=NOTEXIST:P=1.0,0.0
624236	paperref:507092	paperref:511014	|	exists=NOTEXIST:P=1.0,0.0
611122	paperref:508913	paperref:507497	|	exists=NOTEXIST:P=1.0,0.0
629700	paperref:508762	paperref:508764	|
628361	paperref:511248	paperref:507318	|
591032	paperref:510664	paperref:508807	|
597338	paperref:507967	paperref:508083	|	exists=NOTEXIST:P=1.0,0.0
615301	paperref:509030	paperref:506392	|	exists=NOTEXIST:P=1.0,0.0
606859	paperref:510180	paperref:510998	|	exists=NOTEXIST:P=1.0,0.0
595487	paperref:509659	paperref:506397	|	exists=NOTEXIST:P=1.0,0.0
627326	paperref:511068	paperref:507189	|
624157	paperref:507326	paperref:509634	|	exists=NOTEXIST:P=1.0,0.0
597545	paperref:508416	paperref:507456	|	exists=NOTEXIST:P=1.0,0.0
618210	paperref:509039	paperref:507334	|
590328	paperref:506924	paperref:506438	|	exists=NOTEXIST:P=1.0,0.0
622669	paperref:507850	paperref:510495	|	exists=NOTEXIST:P=1.0,0.0
620036	paperref:511212	paperref:509063	|
606619	paperref:510307	paperref:510308	|	exists=EXIST:P=0.0,1.0
601032	paperref:506339	paperref:507233	|	exists=NOTEXIST:P=1.0,0.0
595296	paperref:509767	paperref:506487	|	exists=NOTEXIST:P=1.0,0.0
630213	paperref:506714	paperref:506220	|	exists=NOTEXIST:P=1.0,0.0
594966	paperref:507935	paperref:506064	|	exists=NOTEXIST:P=1.0,0.0
612891	paperref:510044	paperref:507115	|
619950	paperref:509689	paperref:506440	|	exists=NOTEXIST:P=1.0,0.0
617518	paperref:506767	paperref:509133	|	exists=NOTEXIST:P=1.0,0.0
614121	paperref:510179	paperref:509500	|	exists=NOTEXIST:P=1.0,0.0
585559	paperref:508495	paperref:508811	|	exists=NOTEXIST:P=1.0,0.0
624870	paperref:510334	paperref:506440	|	exists=NOTEXIST:P=1.0,0.0
606212	paperref:509188	paperref:509617	|	exists=NOTEXIST:P=1.0,0.0
586206	paperref:509312	paperref:508177	|	exists=NOTEXIST:P=1.0,0.0
610982	paperref:505892	paperref:507695	|	exists=NOTEXIST:P=1.0,0.0
587524	paperref:508557	paperref:510434	|	exists=NOTEXIST:P=1.0,0.0
630022	paperref:509636	paperref:508959	|	exists=NOTEXIST:P=1.0,0.0
599392	paperref:506332	paperref:506241	|	exists=NOTEXIST:P=1.0,0.0
594017	paperref:509653	paperref:509273	|	exists=NOTEXIST:P=1.0,0.0
588524	paperref:508496	paperref:509630	|
624009	paperref:509698	paperref:509616	|	exists=NOTEXIST:P=1.0,0.0
586502	paperref:507887	paperref:511159	|
625142	paperref:509693	paperref:509411	|	exists=NOTEXIST:P=1.0,0.0
626051	paperref:510330	paperref:509628	|
608900	paperref:507667	paperref:506384	|	exists=NOTEXIST:P=1.0,0.0
618970	paperref:506286	paperref:509285	|	exists=NOTEXIST:P=1.0,0.0
600493	paperref:509626	paperref:509979	|	exists=NOTEXIST:P=1.0,0.0
611725	paperref:507192	paperref:509891	|	exists=NOTEXIST:P=1.0,0.0
585180	paperref:510897	paperref:509819	|	exists=NOTEXIST:P=1.0,0.0
584007	paperref:508175	paperref:509941	|	exists=NOTEXIST:P=1.0,0.0
604590	paperref:508614	paperref:510935	|
597604	paperref:509272	paperref:506551	|
609293	paperref:507810	paperref:508894	|	exists=NOTEXIST:P=1.0,0.0
600318	paperref:507616	paperref:507357	|	exists=NOTEXIST:P=1.0,0.0
600786	paperref:506008	paperref:511330	|	exists=NOTEXIST:P=1.0,0.0
612005	paperref:510048	paperref:511241	|	exists=NOTEXIST:P=1.0,0.0
612316	paperref:509955	paperref:509960	|
609226	paperref:506433	paperref:510328	|	exists=NOTEXIST:P=1.0,0.0
620969	paperref:508346	paperref:509121	|
627637	paperref:509632	paperref:509617	|	exists=EXIST:P=0.0,1.0
597296	paperref:509628	paperref:506550	|	exists=NOTEXIST:P=1.0,0.0
600544	paperref:509979	paperref:505994	|
589346	paperref:509406	paperref:510586	|
612404	paperref:509189	paperref:507279	|
587712	paperref:509035	paperref:506848	|	exists=NOTEXIST:P=1.0,0.0
607813	paperref:506386	paperref:509562	|	exists=NOTEXIST:P=1.0,0.0
602556	paperref:511418	paperref:509448	|
610196	paperref:507321	paperref:506219	|	exists=NOTEXIST:P=1.0,0.0
621773	paperref:508895	paperref:511225	|	exists=NOTEXIST:P=1.0,0.0
603361	paperref:506338	paperref:509629	|	exists=NOTEXIST:P=1.0,0.0
627586	paperref:509617	paperref:509621	|
603070	paperref:509663	paperref:508348	|
589587	paperref:510587	paperref:506440	|	exists=NOTEXIST:P=1.0,0.0
593245	paperref:510669	paperref:509661	|	exists=NOTEXIST:P=1.0,0.0
606182	paperref:511138	paperref:509319	|	exists=NOTEXIST:P=1.0,0.0
