UNDIRECTED	coref
cat=NOTEXIST,EXIST:exists
114813	paperref:3622	paperref:3898	|	exists=NOTEXIST:P=1.0,0.0
123723	paperref:3579	paperref:4253	|	exists=NOTEXIST:P=1.0,0.0
126535	paperref:2329	paperref:2331	|	exists=EXIST:P=0.0,1.0
134331	paperref:4242	paperref:4244	|
101163	paperref:4620	paperref:5033	|
126042	paperref:5108	paperref:4029	|
83732	paperref:203	paperref:1490	|	exists=NOTEXIST:P=1.0,0.0
117657	paperref:106	paperref:108	|	exists=EXIST:P=0.0,1.0
107550	paperref:548	paperref:4797	|
100761	paperref:3501	paperref:3843	|	exists=NOTEXIST:P=1.0,0.0
100554	paperref:653	paperref:645	|	exists=EXIST:P=0.0,1.0
84302	paperref:5567	paperref:428	|
91972	paperref:4537	paperref:3898	|
121512	paperref:5606	paperref:3245	|
129725	paperref:4260	paperref:5225	|	exists=NOTEXIST:P=1.0,0.0
80368	paperref:3968	paperref:3973	|
94480	paperref:4542	paperref:2687	|	exists=NOTEXIST:P=1.0,0.0
118513	paperref:3423	paperref:4257	|
121199	paperref:3244	paperref:5225	|
88144	paperref:1136	paperref:2922	|
110438	paperref:1531	paperref:2268	|	exists=NOTEXIST:P=1.0,0.0
88541	paperref:647	paperref:1137	|	exists=NOTEXIST:P=1.0,0.0
94594	paperref:595	paperref:5604	|	exists=NOTEXIST:P=1.0,0.0
88023	paperref:940	paperref:4539	|
92899	paperref:4535	paperref:454	|
75693	paperref:1372	paperref:1187	|
84956	paperref:861	paperref:4600	|
98502	paperref:2381	paperref:4793	|
83979	paperref:24	paperref:2830	|	exists=NOTEXIST:P=1.0,0.0
80395	paperref:1408	paperref:1520	|	exists=NOTEXIST:P=1.0,0.0
100381	paperref:597	paperref:1633	|
91709	paperref:644	paperref:5328	|	exists=NOTEXIST:P=1.0,0.0
81564	paperref:3617	paperref:645	|	exists=NOTEXIST:P=1.0,0.0
122856	paperref:1033	paperref:5419	|
129792	paperref:5531	paperref:3367	|
84179	paperref:1303	paperref:1298	|	exists=EXIST:P=0.0,1.0
78453	paperref:1405	paperref:645	|
108679	paperref:5095	paperref:3498	|	exists=NOTEXIST:P=1.0,0.0
133604	paperref:1635	paperref:3668	|
82131	paperref:2242	paperref:4873	|
127600	paperref:1251	paperref:2297	|
92961	paperref:4165	paperref:3844	|	exists=NOTEXIST:P=1.0,0.0
104386	paperref:1880	paperref:3332	|	exists=NOTEXIST:P=1.0,0.0
130146	paperref:3664	paperref:3334	|	exists=NOTEXIST:P=1.0,0.0
128327	paperref:2830	paperref:4942	|
78042	paperref:925	paperref:1876	|	exists=NOTEXIST:P=1.0,0.0
121120	paperref:3244	paperref:5605	|
121639	paperref:3870	paperref:1187	|	exists=NOTEXIST:P=1.0,0.0
103718	paperref:2855	paperref:1469	|	exists=NOTEXIST:P=1.0,0.0
97133	paperref:5000	paperref:4998	|	exists=EXIST:P=0.0,1.0
85605	paperref:5646	paperref:3547	|	exists=NOTEXIST:P=1.0,0.0
104041	paperref:3909	paperref:3849	|
122928	paperref:2703	paperref:3023	|
107932	paperref:5501	paperref:5392	|	exists=NOTEXIST:P=1.0,0.0
92495	paperref:981	paperref:1497	|	exists=NOTEXIST:P=1.0,0.0
78324	paperref:3831	paperref:1405	|	exists=NOTEXIST:P=1.0,0.0
122508	paperref:5016	paperref:497	|
80263	paperref:1175	paperref:1487	|	exists=NOTEXIST:P=1.0,0.0
118493	paperref:3423	paperref:4251	|
85912	paperref:1219	paperref:246	|
81404	paperref:1051	paperref:528	|	exists=NOTEXIST:P=1.0,0.0
78077	paperref:5270	paperref:653	|	exists=NOTEXIST:P=1.0,0.0
93419	paperref:3496	paperref:942	|
76958	paperref:1591	paperref:1669	|	exists=NOTEXIST:P=1.0,0.0
122764	paperref:1326	paperref:3668	|	exists=NOTEXIST:P=1.0,0.0
112150	paperref:1169	paperref:3857	|
84338	paperref:5567	paperref:608	|
101056	paperref:3903	paperref:648	|
115203	paperref:112	paperref:1968	|
125766	paperref:823	paperref:2188	|	exists=NOTEXIST:P=1.0,0.0
105810	paperref:4793	paperref:3245	|
102298	paperref:3845	paperref:955	|	exists=NOTEXIST:P=1.0,0.0
118932	paperref:1661	paperref:1660	|
128693	paperref:610	paperref:1571	|
104237	paperref:3841	paperref:1170	|	exists=NOTEXIST:P=1.0,0.0
134223	paperref:2538	paperref:2539	|	exists=EXIST:P=0.0,1.0
75553	paperref:4103	paperref:455	|	exists=NOTEXIST:P=1.0,0.0
86000	paperref:1973	paperref:3608	|
127442	paperref:550	paperref:4797	|	exists=NOTEXIST:P=1.0,0.0
93048	paperref:1868	paperref:5085	|	exists=NOTEXIST:P=1.0,0.0
89702	paperref:3832	paperref:4599	|	exists=NOTEXIST:P=1.0,0.0
76389	paperref:4289	paperref:1911	|	exists=NOTEXIST:P=1.0,0.0
105423	paperref:1303	paperref:4880	|	exists=NOTEXIST:P=1.0,0.0
125745	paperref:1169	paperref:4256	|
113396	paperref:3249	paperref:2291	|
113367	paperref:3249	paperref:3665	|	exists=NOTEXIST:P=1.0,0.0
82528	paperref:925	paperref:599	|	exists=NOTEXIST:P=1.0,0.0
108192	paperref:3496	paperref:2027	|
124884	paperref:1329	paperref:1708	|	exists=NOTEXIST:P=1.0,0.0
104682	paperref:4245	paperref:3840	|	exists=NOTEXIST:P=1.0,0.0
114901	paperref:3621	paperref:2027	|
98673	paperref:2381	paperref:2292	|	exists=NOTEXIST:P=1.0,0.0
131446	paperref:1641	paperref:2216	|
119401	paperref:3241	paperref:608	|
94396	paperref:391	paperref:4555	|	exists=NOTEXIST:P=1.0,0.0
117773	paperref:3872	paperref:1546	|
121282	paperref:753	paperref:4261	|
114342	paperref:4883	paperref:4555	|	exists=NOTEXIST:P=1.0,0.0
112769	paperref:4467	paperref:4402	|	exists=NOTEXIST:P=1.0,0.0
121612	paperref:3245	paperref:2297	|
77459	paperref:1403	paperref:1753	|
110624	paperref:2702	paperref:1344	|
124992	paperref:4260	paperref:2129	|
91078	paperref:3491	paperref:1134	|	exists=NOTEXIST:P=1.0,0.0
86629	paperref:444	paperref:3835	|
83419	paperref:3852	paperref:1400	|
121071	paperref:609	paperref:1636	|
95863	paperref:1253	paperref:2004	|
120085	paperref:1188	paperref:5629	|	exists=NOTEXIST:P=1.0,0.0
115615	paperref:957	paperref:3250	|	exists=NOTEXIST:P=1.0,0.0
116673	paperref:2470	paperref:1382	|	exists=NOTEXIST:P=1.0,0.0
120921	paperref:754	paperref:1636	|	exists=NOTEXIST:P=1.0,0.0
122779	paperref:4257	paperref:1326	|	exists=NOTEXIST:P=1.0,0.0
91548	paperref:4538	paperref:3907	|
112701	paperref:4497	paperref:4499	|
80578	paperref:5335	paperref:5140	|	exists=NOTEXIST:P=1.0,0.0
112472	paperref:2690	paperref:4803	|	exists=NOTEXIST:P=1.0,0.0
83445	paperref:4784	paperref:1400	|
82537	paperref:925	paperref:3838	|
131759	paperref:1851	paperref:1376	|	exists=NOTEXIST:P=1.0,0.0
82523	paperref:925	paperref:1253	|
99213	paperref:3838	paperref:5607	|
132815	paperref:1997	paperref:5222	|
109981	paperref:3325	paperref:434	|	exists=NOTEXIST:P=1.0,0.0
97896	paperref:453	paperref:552	|
104055	paperref:1394	paperref:5200	|	exists=NOTEXIST:P=1.0,0.0
122989	paperref:5485	paperref:2271	|	exists=NOTEXIST:P=1.0,0.0
82070	paperref:526	paperref:1053	|	exists=NOTEXIST:P=1.0,0.0
124899	paperref:1329	paperref:4259	|	exists=NOTEXIST:P=1.0,0.0
77085	paperref:3171	paperref:654	|	exists=NOTEXIST:P=1.0,0.0
116480	paperref:4564	paperref:561	|	exists=NOTEXIST:P=1.0,0.0
94156	paperref:3664	paperref:596	|	exists=NOTEXIST:P=1.0,0.0
132042	paperref:2804	paperref:2819	|
117819	paperref:753	paperref:430	|
83997	paperref:3842	paperref:441	|
109292	paperref:5395	paperref:608	|	exists=NOTEXIST:P=1.0,0.0
83812	paperref:4550	paperref:3833	|
94031	paperref:4541	paperref:4247	|
80759	paperref:3847	paperref:4545	|
88159	paperref:1136	paperref:3496	|
80454	paperref:2021	paperref:3659	|
116001	paperref:4243	paperref:2688	|
82980	paperref:497	paperref:524	|
119245	paperref:604	paperref:2188	|	exists=NOTEXIST:P=1.0,0.0
113258	paperref:439	paperref:4613	|	exists=NOTEXIST:P=1.0,0.0
115836	paperref:5504	paperref:105	|	exists=NOTEXIST:P=1.0,0.0
78657	paperref:5271	paperref:3901	|
83218	paperref:3398	paperref:3492	|	exists=NOTEXIST:P=1.0,0.0
100861	paperref:101	paperref:3843	|	exists=NOTEXIST:P=1.0,0.0
96934	paperref:3500	paperref:1751	|	exists=NOTEXIST:P=1.0,0.0
129346	paperref:1622	paperref:275	|
92172	paperref:5280	paperref:1448	|	exists=NOTEXIST:P=1.0,0.0
91627	paperref:4538	paperref:655	|
90074	paperref:3904	paperref:1753	|	exists=NOTEXIST:P=1.0,0.0
89927	paperref:3813	paperref:4427	|
93651	paperref:941	paperref:3906	|
98832	paperref:4331	paperref:4358	|
82271	paperref:3619	paperref:4536	|
90188	paperref:550	paperref:1133	|	exists=NOTEXIST:P=1.0,0.0
102536	paperref:3106	paperref:4796	|	exists=NOTEXIST:P=1.0,0.0
104175	paperref:3841	paperref:4980	|
130247	paperref:3873	paperref:961	|	exists=NOTEXIST:P=1.0,0.0
116432	paperref:103	paperref:4705	|
108582	paperref:5393	paperref:5500	|	exists=NOTEXIST:P=1.0,0.0
82383	paperref:5458	paperref:4746	|	exists=NOTEXIST:P=1.0,0.0
128364	paperref:5470	paperref:411	|
89288	paperref:3833	paperref:3910	|	exists=NOTEXIST:P=1.0,0.0
105503	paperref:1964	paperref:3638	|
90045	paperref:2444	paperref:1059	|
77210	paperref:3172	paperref:1134	|
117100	paperref:2687	paperref:4806	|	exists=NOTEXIST:P=1.0,0.0
91217	paperref:4253	paperref:3830	|	exists=NOTEXIST:P=1.0,0.0
90643	paperref:1939	paperref:5068	|
122955	paperref:3878	paperref:2130	|	exists=NOTEXIST:P=1.0,0.0
125212	paperref:978	paperref:1199	|
87300	paperref:3829	paperref:4367	|
103805	paperref:1539	paperref:4598	|	exists=NOTEXIST:P=1.0,0.0
109271	paperref:5395	paperref:614	|
113650	paperref:3851	paperref:4371	|
127818	paperref:5633	paperref:5002	|
126391	paperref:3869	paperref:4190	|	exists=NOTEXIST:P=1.0,0.0
86387	paperref:3832	paperref:3827	|	exists=EXIST:P=0.0,1.0
83608	paperref:5420	paperref:4852	|
75364	paperref:4	paperref:4435	|	exists=NOTEXIST:P=1.0,0.0
124205	paperref:1166	paperref:1504	|
131598	paperref:1857	paperref:3997	|	exists=NOTEXIST:P=1.0,0.0
130361	paperref:1175	paperref:3874	|	exists=NOTEXIST:P=1.0,0.0
128783	paperref:497	paperref:2708	|
121557	paperref:3579	paperref:3245	|	exists=NOTEXIST:P=1.0,0.0
109160	paperref:4257	paperref:3416	|
100608	paperref:3247	paperref:428	|
127974	paperref:982	paperref:3344	|
76590	paperref:4102	paperref:3850	|
110737	paperref:3847	paperref:3126	|
98923	paperref:2386	paperref:2387	|	exists=EXIST:P=0.0,1.0
78635	paperref:5271	paperref:4803	|	exists=NOTEXIST:P=1.0,0.0
77376	paperref:2022	paperref:3665	|
107710	paperref:994	paperref:5171	|
132157	paperref:1053	paperref:3662	|
100783	paperref:3843	paperref:654	|
104839	paperref:2503	paperref:2851	|	exists=NOTEXIST:P=1.0,0.0
96584	paperref:455	paperref:2687	|
127031	paperref:632	paperref:1940	|	exists=NOTEXIST:P=1.0,0.0
118611	paperref:605	paperref:612	|
127622	paperref:1701	paperref:3122	|
110330	paperref:1623	paperref:3846	|	exists=NOTEXIST:P=1.0,0.0
132005	paperref:2294	paperref:1708	|	exists=NOTEXIST:P=1.0,0.0
76002	paperref:2178	paperref:1878	|	exists=NOTEXIST:P=1.0,0.0
93258	paperref:1499	paperref:2554	|
133915	paperref:5225	paperref:3668	|
104939	paperref:2504	paperref:2503	|	exists=EXIST:P=0.0,1.0
102267	paperref:3845	paperref:3907	|	exists=NOTEXIST:P=1.0,0.0
126039	paperref:32	paperref:4029	|	exists=NOTEXIST:P=1.0,0.0
100235	paperref:597	paperref:752	|
98458	paperref:2381	paperref:3107	|	exists=NOTEXIST:P=1.0,0.0
101854	paperref:4799	paperref:3904	|	exists=NOTEXIST:P=1.0,0.0
100990	paperref:3903	paperref:3844	|	exists=NOTEXIST:P=1.0,0.0
133611	paperref:1635	paperref:3664	|	exists=NOTEXIST:P=1.0,0.0
120177	paperref:5603	paperref:602	|	exists=NOTEXIST:P=1.0,0.0
121438	paperref:2106	paperref:608	|
85212	paperref:2395	paperref:1639	|	exists=NOTEXIST:P=1.0,0.0
83208	paperref:3398	paperref:3491	|	exists=NOTEXIST:P=1.0,0.0
103918	paperref:3107	paperref:647	|
86691	paperref:3549	paperref:2845	|
84225	paperref:4652	paperref:5503	|
114417	paperref:4784	paperref:70	|	exists=NOTEXIST:P=1.0,0.0
117410	paperref:5379	paperref:1963	|	exists=NOTEXIST:P=1.0,0.0
86339	paperref:4254	paperref:3827	|	exists=NOTEXIST:P=1.0,0.0
126144	paperref:1253	paperref:70	|
112455	paperref:551	paperref:2690	|	exists=NOTEXIST:P=1.0,0.0
132773	paperref:2294	paperref:955	|
110355	paperref:1130	paperref:5629	|	exists=NOTEXIST:P=1.0,0.0
102066	paperref:1538	paperref:1996	|
90574	paperref:647	paperref:3831	|
120869	paperref:3021	paperref:2701	|	exists=NOTEXIST:P=1.0,0.0
88869	paperref:3833	paperref:1138	|	exists=NOTEXIST:P=1.0,0.0
80304	paperref:1487	paperref:4367	|
129549	paperref:4261	paperref:3661	|
108427	paperref:5394	paperref:2759	|	exists=NOTEXIST:P=1.0,0.0
134092	paperref:1920	paperref:3891	|	exists=NOTEXIST:P=1.0,0.0
95628	paperref:3698	paperref:3105	|
104752	paperref:959	paperref:3331	|
87417	paperref:3829	paperref:3897	|
110914	paperref:1394	paperref:1238	|
78650	paperref:5271	paperref:4543	|
111332	paperref:3848	paperref:3852	|
90131	paperref:1753	paperref:552	|	exists=NOTEXIST:P=1.0,0.0
124423	paperref:4021	paperref:1374	|	exists=NOTEXIST:P=1.0,0.0
104388	paperref:3332	paperref:1329	|
124781	paperref:268	paperref:5600	|
105582	paperref:1128	paperref:3039	|	exists=NOTEXIST:P=1.0,0.0
128643	paperref:610	paperref:1059	|	exists=NOTEXIST:P=1.0,0.0
77068	paperref:650	paperref:3171	|
93913	paperref:4226	paperref:4222	|	exists=EXIST:P=0.0,1.0
84021	paperref:924	paperref:441	|
109870	paperref:5480	paperref:1950	|	exists=NOTEXIST:P=1.0,0.0
75493	paperref:3106	paperref:4103	|
102509	paperref:3106	paperref:1939	|
133079	paperref:5545	paperref:2199	|	exists=NOTEXIST:P=1.0,0.0
79236	paperref:1878	paperref:3332	|	exists=NOTEXIST:P=1.0,0.0
122674	paperref:1032	paperref:4530	|
107682	paperref:4244	paperref:3494	|	exists=NOTEXIST:P=1.0,0.0
102214	paperref:2689	paperref:3905	|
123204	paperref:480	paperref:3333	|
117950	paperref:478	paperref:1543	|	exists=NOTEXIST:P=1.0,0.0
93212	paperref:3491	paperref:943	|
84288	paperref:5124	paperref:2585	|
115926	paperref:1880	paperref:602	|
104319	paperref:3841	paperref:2189	|
95482	paperref:4744	paperref:4752	|
119192	paperref:2106	paperref:604	|	exists=NOTEXIST:P=1.0,0.0
103276	paperref:631	paperref:3105	|
75442	paperref:3530	paperref:4434	|	exists=NOTEXIST:P=1.0,0.0
99429	paperref:1544	paperref:3838	|	exists=NOTEXIST:P=1.0,0.0
118205	paperref:182	paperref:3143	|	exists=NOTEXIST:P=1.0,0.0
96687	paperref:3836	paperref:2773	|	exists=NOTEXIST:P=1.0,0.0
101963	paperref:651	paperref:2552	|	exists=NOTEXIST:P=1.0,0.0
76196	paperref:290	paperref:2456	|	exists=NOTEXIST:P=1.0,0.0
114388	paperref:4702	paperref:5506	|
108839	paperref:1912	paperref:4637	|
112319	paperref:1059	paperref:3856	|
126221	paperref:2061	paperref:2060	|
123321	paperref:1937	paperref:4584	|
82919	paperref:22	paperref:1298	|
134319	paperref:960	paperref:2291	|	exists=NOTEXIST:P=1.0,0.0
108911	paperref:3501	paperref:2267	|
109925	paperref:2631	paperref:3412	|
111280	paperref:3848	paperref:1055	|
108882	paperref:3850	paperref:2267	|	exists=NOTEXIST:P=1.0,0.0
107994	paperref:5436	paperref:1187	|	exists=NOTEXIST:P=1.0,0.0
100207	paperref:597	paperref:3904	|	exists=NOTEXIST:P=1.0,0.0
131591	paperref:736	paperref:3783	|
80160	paperref:2020	paperref:5024	|
101435	paperref:652	paperref:645	|	exists=EXIST:P=0.0,1.0
98634	paperref:2381	paperref:631	|	exists=NOTEXIST:P=1.0,0.0
76145	paperref:4439	paperref:3532	|
100403	paperref:4431	paperref:559	|
106553	paperref:3416	paperref:990	|	exists=NOTEXIST:P=1.0,0.0
94853	paperref:1473	paperref:514	|
90945	paperref:2309	paperref:3122	|
80144	paperref:2914	paperref:2913	|
115639	paperref:960	paperref:3250	|	exists=NOTEXIST:P=1.0,0.0
81465	paperref:551	paperref:3617	|
94128	paperref:752	paperref:596	|
77927	paperref:2458	paperref:292	|	exists=NOTEXIST:P=1.0,0.0
106999	paperref:2859	paperref:2858	|	exists=EXIST:P=0.0,1.0
113861	paperref:3850	paperref:1623	|	exists=NOTEXIST:P=1.0,0.0
92077	paperref:3364	paperref:1496	|	exists=NOTEXIST:P=1.0,0.0
103609	paperref:4246	paperref:3108	|	exists=NOTEXIST:P=1.0,0.0
131093	paperref:4749	paperref:837	|
96057	paperref:3274	paperref:4224	|	exists=NOTEXIST:P=1.0,0.0
132727	paperref:1387	paperref:3918	|
89525	paperref:1756	paperref:552	|
97092	paperref:2504	paperref:5461	|	exists=NOTEXIST:P=1.0,0.0
120947	paperref:3663	paperref:754	|
94006	paperref:4541	paperref:4257	|
107925	paperref:1906	paperref:5392	|	exists=NOTEXIST:P=1.0,0.0
76212	paperref:1076	paperref:1077	|
130903	paperref:3877	paperref:1637	|
102923	paperref:759	paperref:3844	|	exists=NOTEXIST:P=1.0,0.0
80288	paperref:3851	paperref:1487	|	exists=NOTEXIST:P=1.0,0.0
87749	paperref:1170	paperref:1135	|	exists=NOTEXIST:P=1.0,0.0
81946	paperref:3618	paperref:4246	|	exists=NOTEXIST:P=1.0,0.0
117883	paperref:551	paperref:643	|
96441	paperref:3500	paperref:1752	|
104244	paperref:3841	paperref:2555	|
87464	paperref:3829	paperref:762	|
126464	paperref:2286	paperref:2287	|	exists=EXIST:P=0.0,1.0
104473	paperref:607	paperref:3840	|
115475	paperref:3968	paperref:3567	|
118003	paperref:3873	paperref:1543	|	exists=NOTEXIST:P=1.0,0.0
104342	paperref:3332	paperref:608	|
102071	paperref:1538	paperref:764	|
85423	paperref:603	paperref:3304	|	exists=NOTEXIST:P=1.0,0.0
101612	paperref:3842	paperref:4694	|	exists=NOTEXIST:P=1.0,0.0
76702	paperref:1982	paperref:4316	|
98829	paperref:622	paperref:4109	|
102603	paperref:650	paperref:3108	|
124924	paperref:1916	paperref:4810	|
83321	paperref:4226	paperref:2521	|
116942	paperref:960	paperref:1542	|	exists=NOTEXIST:P=1.0,0.0
129877	paperref:835	paperref:3870	|
126243	paperref:826	paperref:2332	|
83222	paperref:1491	paperref:3495	|	exists=NOTEXIST:P=1.0,0.0
84478	paperref:2353	paperref:1299	|
95099	paperref:3874	paperref:4540	|	exists=NOTEXIST:P=1.0,0.0
106750	paperref:204	paperref:4367	|	exists=NOTEXIST:P=1.0,0.0
77734	paperref:4541	paperref:1402	|	exists=NOTEXIST:P=1.0,0.0
121659	paperref:4190	paperref:1187	|	exists=NOTEXIST:P=1.0,0.0
121566	paperref:3245	paperref:612	|	exists=NOTEXIST:P=1.0,0.0
102671	paperref:650	paperref:654	|	exists=EXIST:P=0.0,1.0
131983	paperref:2705	paperref:1708	|	exists=NOTEXIST:P=1.0,0.0
133871	paperref:4746	paperref:4743	|
77976	paperref:3550	paperref:4965	|
99664	paperref:3664	paperref:598	|
106321	paperref:3968	paperref:4795	|
121993	paperref:607	paperref:4255	|	exists=NOTEXIST:P=1.0,0.0
132421	paperref:1056	paperref:3665	|	exists=NOTEXIST:P=1.0,0.0
100879	paperref:3843	paperref:762	|	exists=NOTEXIST:P=1.0,0.0
114560	paperref:924	paperref:3666	|
87733	paperref:1135	paperref:1753	|
81254	paperref:5455	paperref:203	|
111781	paperref:655	paperref:4799	|
107158	paperref:3329	paperref:4252	|	exists=NOTEXIST:P=1.0,0.0
114666	paperref:4799	paperref:3623	|	exists=NOTEXIST:P=1.0,0.0
105448	paperref:3259	paperref:3043	|	exists=NOTEXIST:P=1.0,0.0
114805	paperref:3622	paperref:4802	|	exists=NOTEXIST:P=1.0,0.0
94231	paperref:596	paperref:4256	|	exists=NOTEXIST:P=1.0,0.0
91730	paperref:4756	paperref:4760	|
91435	paperref:1417	paperref:1942	|
126577	paperref:614	paperref:1942	|	exists=NOTEXIST:P=1.0,0.0
90714	paperref:4539	paperref:3620	|	exists=NOTEXIST:P=1.0,0.0
127045	paperref:3644	paperref:3339	|
104194	paperref:3841	paperref:3492	|
101607	paperref:3842	paperref:765	|	exists=NOTEXIST:P=1.0,0.0
94039	paperref:4541	paperref:1532	|	exists=NOTEXIST:P=1.0,0.0
129599	paperref:1175	paperref:2111	|
128299	paperref:4698	paperref:4589	|	exists=NOTEXIST:P=1.0,0.0
120242	paperref:602	paperref:957	|
126192	paperref:1253	paperref:5224	|
128479	paperref:611	paperref:1632	|
94654	paperref:595	paperref:2111	|	exists=NOTEXIST:P=1.0,0.0
91683	paperref:5328	paperref:70	|
126531	paperref:5423	paperref:2331	|	exists=NOTEXIST:P=1.0,0.0
88433	paperref:1137	paperref:2552	|	exists=NOTEXIST:P=1.0,0.0
83260	paperref:101	paperref:1491	|
122074	paperref:3246	paperref:1057	|
89269	paperref:3833	paperref:4253	|	exists=NOTEXIST:P=1.0,0.0
91662	paperref:632	paperref:4169	|	exists=NOTEXIST:P=1.0,0.0
115303	paperref:4190	paperref:2027	|	exists=NOTEXIST:P=1.0,0.0
79624	paperref:1879	paperref:2555	|	exists=NOTEXIST:P=1.0,0.0
107673	paperref:3494	paperref:3846	|
91246	paperref:3847	paperref:3830	|	exists=EXIST:P=0.0,1.0
103211	paperref:655	paperref:3907	|
85654	paperref:505	paperref:3739	|	exists=NOTEXIST:P=1.0,0.0
89576	paperref:1756	paperref:4247	|	exists=NOTEXIST:P=1.0,0.0
79865	paperref:4543	paperref:3874	|	exists=NOTEXIST:P=1.0,0.0
107376	paperref:3419	paperref:612	|	exists=NOTEXIST:P=1.0,0.0
90531	paperref:632	paperref:3831	|
122908	paperref:1939	paperref:1253	|	exists=NOTEXIST:P=1.0,0.0
123172	paperref:480	paperref:479	|
81579	paperref:3841	paperref:5456	|
110593	paperref:4878	paperref:841	|
110180	paperref:4596	paperref:3846	|	exists=NOTEXIST:P=1.0,0.0
79096	paperref:1486	paperref:1488	|	exists=EXIST:P=0.0,1.0
97646	paperref:3834	paperref:955	|
99925	paperref:3839	paperref:766	|
128897	paperref:4896	paperref:4829	|
80472	paperref:1250	paperref:2021	|
134485	paperref:35	paperref:36	|	exists=EXIST:P=0.0,1.0
80661	paperref:3851	paperref:4545	|	exists=NOTEXIST:P=1.0,0.0
131816	paperref:2804	paperref:1282	|	exists=NOTEXIST:P=1.0,0.0
126742	paperref:1941	paperref:2315	|	exists=NOTEXIST:P=1.0,0.0
122720	paperref:1554	paperref:4604	|
133408	paperref:2204	paperref:4944	|	exists=NOTEXIST:P=1.0,0.0
80585	paperref:5335	paperref:3847	|	exists=NOTEXIST:P=1.0,0.0
132268	paperref:2801	paperref:1277	|	exists=NOTEXIST:P=1.0,0.0
103106	paperref:3629	paperref:3630	|	exists=EXIST:P=0.0,1.0
119649	paperref:756	paperref:1060	|	exists=NOTEXIST:P=1.0,0.0
87740	paperref:1135	paperref:1134	|
115274	paperref:2027	paperref:4695	|
96596	paperref:1531	paperref:455	|
82998	paperref:2746	paperref:1373	|
115884	paperref:2106	paperref:919	|	exists=NOTEXIST:P=1.0,0.0
124642	paperref:4253	paperref:3661	|	exists=NOTEXIST:P=1.0,0.0
99143	paperref:4911	paperref:3448	|	exists=NOTEXIST:P=1.0,0.0
96534	paperref:3842	paperref:455	|
85526	paperref:1128	paperref:4441	|	exists=NOTEXIST:P=1.0,0.0
118701	paperref:567	paperref:566	|	exists=EXIST:P=0.0,1.0
112409	paperref:641	paperref:267	|	exists=NOTEXIST:P=1.0,0.0
128810	paperref:497	paperref:612	|
128456	paperref:3872	paperref:611	|	exists=NOTEXIST:P=1.0,0.0
106159	paperref:4796	paperref:1188	|
78574	paperref:5271	paperref:2690	|
86395	paperref:1173	paperref:3827	|
91015	paperref:3623	paperref:1134	|
113435	paperref:5223	paperref:3249	|
101604	paperref:3842	paperref:3668	|	exists=NOTEXIST:P=1.0,0.0
115362	paperref:1969	paperref:2113	|	exists=NOTEXIST:P=1.0,0.0
99864	paperref:3839	paperref:547	|	exists=NOTEXIST:P=1.0,0.0
107093	paperref:3329	paperref:602	|	exists=NOTEXIST:P=1.0,0.0
95071	paperref:4540	paperref:3620	|
91302	paperref:4535	paperref:3830	|	exists=NOTEXIST:P=1.0,0.0
100803	paperref:766	paperref:3843	|	exists=NOTEXIST:P=1.0,0.0
94802	paperref:3607	paperref:5251	|
128664	paperref:3872	paperref:610	|	exists=NOTEXIST:P=1.0,0.0
112225	paperref:4405	paperref:1914	|
119681	paperref:756	paperref:1639	|
113418	paperref:3872	paperref:3249	|
123381	paperref:4598	paperref:4600	|	exists=EXIST:P=0.0,1.0
133416	paperref:2107	paperref:1173	|
112659	paperref:1547	paperref:2292	|	exists=NOTEXIST:P=1.0,0.0
83350	paperref:2699	paperref:2521	|	exists=NOTEXIST:P=1.0,0.0
76666	paperref:4102	paperref:543	|	exists=NOTEXIST:P=1.0,0.0
87132	paperref:3828	paperref:806	|	exists=NOTEXIST:P=1.0,0.0
127552	paperref:551	paperref:3898	|	exists=NOTEXIST:P=1.0,0.0
78923	paperref:2743	paperref:2521	|
97832	paperref:3834	paperref:5171	|	exists=NOTEXIST:P=1.0,0.0
114628	paperref:3623	paperref:70	|
110168	paperref:1052	paperref:3846	|	exists=NOTEXIST:P=1.0,0.0
107590	paperref:3850	paperref:995	|
79320	paperref:4544	paperref:3843	|	exists=NOTEXIST:P=1.0,0.0
121598	paperref:3245	paperref:4254	|	exists=NOTEXIST:P=1.0,0.0
115108	paperref:1967	paperref:2111	|	exists=NOTEXIST:P=1.0,0.0
113184	paperref:3852	paperref:3403	|
88160	paperref:1136	paperref:4540	|	exists=NOTEXIST:P=1.0,0.0
91147	paperref:3830	paperref:4593	|
96216	paperref:4597	paperref:3482	|
78045	paperref:1876	paperref:1329	|	exists=NOTEXIST:P=1.0,0.0
132735	paperref:1996	paperref:1998	|
124211	paperref:1504	paperref:1173	|	exists=NOTEXIST:P=1.0,0.0
91669	paperref:3835	paperref:4169	|	exists=NOTEXIST:P=1.0,0.0
107620	paperref:2706	paperref:1818	|
132208	paperref:956	paperref:5602	|
101928	paperref:3073	paperref:3195	|	exists=NOTEXIST:P=1.0,0.0
83373	paperref:2521	paperref:259	|	exists=NOTEXIST:P=1.0,0.0
97653	paperref:3834	paperref:994	|	exists=NOTEXIST:P=1.0,0.0
118661	paperref:5223	paperref:605	|
85427	paperref:1171	paperref:3304	|	exists=NOTEXIST:P=1.0,0.0
123407	paperref:1321	paperref:760	|
128137	paperref:4948	paperref:2832	|
133482	paperref:1633	paperref:3661	|
86171	paperref:221	paperref:1050	|
