UNDIRECTED	coref
cat=NOTEXIST,EXIST:exists
308094	paperref:164902	paperref:166523	|	exists=NOTEXIST:P=1.0,0.0
301292	paperref:168009	paperref:163643	|
304235	paperref:164259	paperref:165813	|
299952	paperref:166291	paperref:166836	|
281064	paperref:166585	paperref:166586	|
271237	paperref:164341	paperref:164319	|	exists=NOTEXIST:P=1.0,0.0
281180	paperref:165963	paperref:164293	|
292826	paperref:165604	paperref:165171	|
301378	paperref:166003	paperref:163643	|	exists=NOTEXIST:P=1.0,0.0
274164	paperref:163780	paperref:168417	|
308350	paperref:165188	paperref:166536	|	exists=NOTEXIST:P=1.0,0.0
323663	paperref:165443	paperref:167901	|
278454	paperref:165212	paperref:165214	|
320499	paperref:165238	paperref:166523	|
279963	paperref:163297	paperref:166045	|
321381	paperref:167243	paperref:166938	|
279015	paperref:162881	paperref:167476	|
264442	paperref:166611	paperref:165039	|
281788	paperref:164295	paperref:167665	|
268461	paperref:167494	paperref:168220	|
304024	paperref:165403	paperref:162945	|
317598	paperref:167242	paperref:166326	|
282818	paperref:164267	paperref:165897	|
285258	paperref:164530	paperref:163292	|	exists=NOTEXIST:P=1.0,0.0
283338	paperref:168219	paperref:168188	|
261966	paperref:164291	paperref:165561	|
305986	paperref:167995	paperref:167268	|
303382	paperref:164511	paperref:167285	|
286905	paperref:165444	paperref:166275	|
286242	paperref:165998	paperref:167327	|
322778	paperref:164847	paperref:165121	|
295103	paperref:167838	paperref:168323	|	exists=NOTEXIST:P=1.0,0.0
288394	paperref:164014	paperref:164032	|
312399	paperref:164630	paperref:166439	|
294989	paperref:167053	paperref:162662	|
300359	paperref:163646	paperref:162577	|
314942	paperref:163515	paperref:164795	|
280967	paperref:165685	paperref:163762	|
267076	paperref:166967	paperref:164865	|	exists=NOTEXIST:P=1.0,0.0
314673	paperref:167716	paperref:162901	|
280006	paperref:164370	paperref:165152	|
308819	paperref:163605	paperref:163320	|
257707	paperref:162759	paperref:167643	|
265710	paperref:162684	paperref:166770	|	exists=NOTEXIST:P=1.0,0.0
259071	paperref:168056	paperref:165819	|
290602	paperref:163868	paperref:164266	|
273072	paperref:164007	paperref:166927	|
297818	paperref:166133	paperref:164288	|
276740	paperref:168193	paperref:166117	|
261248	paperref:165646	paperref:167163	|
302326	paperref:167045	paperref:168401	|	exists=NOTEXIST:P=1.0,0.0
254909	paperref:164552	paperref:163934	|
256158	paperref:165453	paperref:167773	|	exists=NOTEXIST:P=1.0,0.0
261998	paperref:163926	paperref:164238	|
313669	paperref:164261	paperref:168147	|
306939	paperref:163323	paperref:166537	|
269457	paperref:163786	paperref:163096	|
289067	paperref:164457	paperref:164231	|	exists=NOTEXIST:P=1.0,0.0
286736	paperref:164902	paperref:166275	|
324167	paperref:164410	paperref:167334	|
272465	paperref:162901	paperref:162764	|
255652	paperref:163626	paperref:163794	|	exists=NOTEXIST:P=1.0,0.0
262555	paperref:166615	paperref:168418	|	exists=NOTEXIST:P=1.0,0.0
289049	paperref:164173	paperref:166446	|
290863	paperref:164899	paperref:164146	|
287891	paperref:166308	paperref:168079	|
284116	paperref:163494	paperref:165283	|
266899	paperref:168149	paperref:165825	|
322244	paperref:166679	paperref:163193	|
307999	paperref:162683	paperref:165858	|
284387	paperref:167269	paperref:166277	|
299796	paperref:163291	paperref:167715	|
277542	paperref:166617	paperref:163753	|
300912	paperref:165857	paperref:167375	|	exists=NOTEXIST:P=1.0,0.0
308617	paperref:165187	paperref:164755	|
295766	paperref:164387	paperref:164642	|
321679	paperref:165918	paperref:164493	|
268383	paperref:167494	paperref:166151	|
304380	paperref:168158	paperref:165029	|
319087	paperref:168150	paperref:164278	|
269790	paperref:166933	paperref:166593	|
267366	paperref:164132	paperref:165568	|
320310	paperref:168018	paperref:165127	|
261490	paperref:162892	paperref:166652	|
299268	paperref:165880	paperref:167591	|
299482	paperref:163645	paperref:162577	|	exists=NOTEXIST:P=1.0,0.0
259163	paperref:164085	paperref:163163	|
293332	paperref:167270	paperref:165696	|	exists=NOTEXIST:P=1.0,0.0
300254	paperref:167839	paperref:167956	|
289472	paperref:167667	paperref:164174	|	exists=NOTEXIST:P=1.0,0.0
311798	paperref:166791	paperref:166000	|
309541	paperref:163748	paperref:164134	|
279148	paperref:165942	paperref:165540	|
309903	paperref:163095	paperref:165643	|
278382	paperref:165940	paperref:163974	|
263444	paperref:163291	paperref:162897	|
274196	paperref:163255	paperref:164546	|
260465	paperref:163061	paperref:167319	|
296903	paperref:167667	paperref:166718	|
255339	paperref:166379	paperref:163567	|	exists=NOTEXIST:P=1.0,0.0
291494	paperref:167189	paperref:165773	|
263520	paperref:162897	paperref:163172	|
313055	paperref:167562	paperref:167564	|
278868	paperref:163593	paperref:166568	|
323158	paperref:164283	paperref:164284	|
288012	paperref:166091	paperref:168020	|
259052	paperref:162870	paperref:163064	|
317673	paperref:165664	paperref:163125	|
269465	paperref:165645	paperref:163786	|
299921	paperref:168009	paperref:163644	|	exists=NOTEXIST:P=1.0,0.0
294589	paperref:163534	paperref:163349	|
301271	paperref:164820	paperref:164165	|
269095	paperref:168268	paperref:163172	|
314768	paperref:168383	paperref:163106	|
283557	paperref:165990	paperref:166001	|
319529	paperref:165437	paperref:164962	|	exists=NOTEXIST:P=1.0,0.0
280201	paperref:163054	paperref:163860	|	exists=NOTEXIST:P=1.0,0.0
319229	paperref:162833	paperref:168417	|
266447	paperref:167512	paperref:164440	|	exists=NOTEXIST:P=1.0,0.0
295947	paperref:162634	paperref:165049	|
320438	paperref:162985	paperref:163041	|	exists=NOTEXIST:P=1.0,0.0
321129	paperref:167836	paperref:167834	|
293014	paperref:166059	paperref:168321	|
312526	paperref:166929	paperref:167284	|	exists=NOTEXIST:P=1.0,0.0
261119	paperref:162870	paperref:163925	|
321849	paperref:166013	paperref:166014	|
304023	paperref:162945	paperref:167815	|
307136	paperref:166330	paperref:164977	|
306936	paperref:163323	paperref:163125	|
294452	paperref:165436	paperref:166761	|
279888	paperref:164120	paperref:164119	|	exists=EXIST:P=0.0,1.0
323558	paperref:165442	paperref:165441	|
323528	paperref:164055	paperref:164056	|	exists=EXIST:P=0.0,1.0
322341	paperref:163254	paperref:162825	|
260716	paperref:168052	paperref:168013	|
321194	paperref:164618	paperref:165432	|	exists=NOTEXIST:P=1.0,0.0
292172	paperref:162938	paperref:163837	|	exists=NOTEXIST:P=1.0,0.0
289023	paperref:164173	paperref:167667	|
316014	paperref:166308	paperref:167298	|
312145	paperref:166792	paperref:167933	|
263513	paperref:162897	paperref:166430	|
270789	paperref:163753	paperref:163781	|
274812	paperref:166473	paperref:167667	|
283534	paperref:165161	paperref:167433	|
319820	paperref:166679	paperref:163505	|	exists=NOTEXIST:P=1.0,0.0
294033	paperref:163145	paperref:166139	|
255186	paperref:163177	paperref:164290	|
296838	paperref:167918	paperref:167667	|	exists=NOTEXIST:P=1.0,0.0
284092	paperref:164532	paperref:166429	|
262145	paperref:164104	paperref:164013	|	exists=NOTEXIST:P=1.0,0.0
259545	paperref:162842	paperref:163285	|
300829	paperref:165763	paperref:165762	|
294189	paperref:166871	paperref:166874	|
263057	paperref:163290	paperref:167381	|	exists=NOTEXIST:P=1.0,0.0
286755	paperref:166275	paperref:165630	|
308459	paperref:166707	paperref:166469	|	exists=NOTEXIST:P=1.0,0.0
255699	paperref:162879	paperref:168313	|
254844	paperref:167740	paperref:168373	|	exists=NOTEXIST:P=1.0,0.0
264861	paperref:162895	paperref:163185	|
259286	paperref:166487	paperref:167373	|
288169	paperref:162964	paperref:163159	|
308635	paperref:165187	paperref:164839	|
292228	paperref:166392	paperref:167031	|	exists=NOTEXIST:P=1.0,0.0
257347	paperref:165451	paperref:167779	|	exists=NOTEXIST:P=1.0,0.0
288484	paperref:163006	paperref:164174	|	exists=NOTEXIST:P=1.0,0.0
313505	paperref:168236	paperref:165754	|	exists=NOTEXIST:P=1.0,0.0
303303	paperref:163871	paperref:164266	|
268411	paperref:167494	paperref:166204	|
265887	paperref:165298	paperref:167086	|
316472	paperref:163353	paperref:165642	|
280515	paperref:167394	paperref:162680	|	exists=NOTEXIST:P=1.0,0.0
261672	paperref:166612	paperref:168124	|
323404	paperref:164286	paperref:167995	|	exists=NOTEXIST:P=1.0,0.0
282733	paperref:162990	paperref:164373	|	exists=NOTEXIST:P=1.0,0.0
288327	paperref:162736	paperref:162833	|
284763	paperref:168284	paperref:168429	|
278949	paperref:166847	paperref:164865	|	exists=NOTEXIST:P=1.0,0.0
254798	paperref:165455	paperref:163565	|
317238	paperref:162666	paperref:168223	|
265110	paperref:166930	paperref:164442	|
278278	paperref:166133	paperref:165999	|
300198	paperref:168058	paperref:162862	|
287395	paperref:163932	paperref:164179	|
273264	paperref:164188	paperref:163377	|
295383	paperref:166113	paperref:164913	|
275367	paperref:163400	paperref:165681	|
255162	paperref:167370	paperref:163177	|	exists=NOTEXIST:P=1.0,0.0
309116	paperref:163520	paperref:167476	|
292584	paperref:167439	paperref:164260	|	exists=NOTEXIST:P=1.0,0.0
256978	paperref:165713	paperref:163365	|
313514	paperref:167560	paperref:167558	|
310137	paperref:167926	paperref:166337	|
320127	paperref:167097	paperref:167543	|	exists=NOTEXIST:P=1.0,0.0
314833	paperref:167554	paperref:163673	|	exists=NOTEXIST:P=1.0,0.0
312005	paperref:167934	paperref:167915	|
301580	paperref:166649	paperref:162664	|
290041	paperref:165659	paperref:166056	|
308880	paperref:166105	paperref:163136	|	exists=NOTEXIST:P=1.0,0.0
313602	paperref:166659	paperref:165123	|
297019	paperref:167248	paperref:166341	|
313621	paperref:166526	paperref:166659	|
264243	paperref:164951	paperref:163993	|	exists=NOTEXIST:P=1.0,0.0
271012	paperref:163782	paperref:167444	|	exists=NOTEXIST:P=1.0,0.0
256661	paperref:166389	paperref:168473	|
288628	paperref:167937	paperref:163320	|
268304	paperref:167389	paperref:163560	|
295892	paperref:168321	paperref:162834	|
319702	paperref:163457	paperref:166231	|
295100	paperref:167957	paperref:168323	|
279617	paperref:163192	paperref:165943	|	exists=NOTEXIST:P=1.0,0.0
258293	paperref:168110	paperref:163051	|	exists=NOTEXIST:P=1.0,0.0
312217	paperref:168217	paperref:164568	|
298200	paperref:167161	paperref:165643	|
312745	paperref:165132	paperref:168219	|
278287	paperref:165999	paperref:167240	|
302541	paperref:163449	paperref:165063	|
272728	paperref:168107	paperref:165240	|
276334	paperref:162765	paperref:164505	|
283824	paperref:165331	paperref:165329	|
279423	paperref:162880	paperref:167476	|
280340	paperref:162775	paperref:164290	|
267864	paperref:167013	paperref:166469	|
259099	paperref:167853	paperref:165922	|
287142	paperref:163640	paperref:166416	|
311147	paperref:166711	paperref:167102	|
313883	paperref:166535	paperref:164260	|
286080	paperref:166414	paperref:166799	|	exists=NOTEXIST:P=1.0,0.0
303818	paperref:162862	paperref:168219	|
300925	paperref:164459	paperref:164366	|
276637	paperref:162766	paperref:167713	|
289598	paperref:163658	paperref:168426	|
276734	paperref:168193	paperref:166705	|
314746	paperref:168383	paperref:167327	|
268448	paperref:164575	paperref:167494	|
300217	paperref:162861	paperref:166603	|
278086	paperref:164649	paperref:168220	|
310060	paperref:163958	paperref:167270	|
322304	paperref:166526	paperref:166530	|
319111	paperref:162595	paperref:163453	|
310293	paperref:165038	paperref:167605	|
309514	paperref:167262	paperref:164206	|	exists=NOTEXIST:P=1.0,0.0
304372	paperref:168158	paperref:167894	|	exists=NOTEXIST:P=1.0,0.0
307572	paperref:165033	paperref:163604	|
284348	paperref:163490	paperref:163493	|	exists=EXIST:P=0.0,1.0
276393	paperref:163402	paperref:167246	|	exists=NOTEXIST:P=1.0,0.0
296216	paperref:167666	paperref:168144	|	exists=NOTEXIST:P=1.0,0.0
303392	paperref:164511	paperref:167284	|	exists=NOTEXIST:P=1.0,0.0
275647	paperref:167285	paperref:164004	|
315216	paperref:167780	paperref:167894	|
267657	paperref:162898	paperref:162764	|
303969	paperref:162712	paperref:165173	|
316089	paperref:166783	paperref:165712	|
300813	paperref:165976	paperref:164044	|
293033	paperref:166059	paperref:168417	|
319419	paperref:168153	paperref:166307	|
266309	paperref:164441	paperref:164059	|
280678	paperref:165085	paperref:165084	|	exists=EXIST:P=0.0,1.0
306433	paperref:166664	paperref:165100	|
259609	paperref:167521	paperref:164820	|
312110	paperref:166792	paperref:168218	|
296924	paperref:164893	paperref:167667	|
284960	paperref:168153	paperref:166770	|	exists=NOTEXIST:P=1.0,0.0
269056	paperref:164951	paperref:163172	|	exists=NOTEXIST:P=1.0,0.0
281492	paperref:166539	paperref:165835	|
314542	paperref:168145	paperref:167687	|
307637	paperref:165302	paperref:166677	|
320455	paperref:168400	paperref:165021	|
314682	paperref:167716	paperref:164975	|	exists=NOTEXIST:P=1.0,0.0
319178	paperref:164755	paperref:163810	|
286639	paperref:165960	paperref:163321	|
297376	paperref:163449	paperref:166204	|
289492	paperref:163322	paperref:164174	|
313785	paperref:165877	paperref:163896	|	exists=NOTEXIST:P=1.0,0.0
315566	paperref:163675	paperref:165744	|
303968	paperref:166393	paperref:165173	|
261267	paperref:167163	paperref:163787	|
318953	paperref:164266	paperref:164642	|	exists=NOTEXIST:P=1.0,0.0
279117	paperref:166119	paperref:165942	|	exists=NOTEXIST:P=1.0,0.0
304869	paperref:166214	paperref:166929	|
294852	paperref:167595	paperref:166792	|	exists=NOTEXIST:P=1.0,0.0
273799	paperref:164932	paperref:168268	|	exists=NOTEXIST:P=1.0,0.0
299927	paperref:167112	paperref:163644	|
322848	paperref:167477	paperref:163834	|
320126	paperref:167543	paperref:165927	|	exists=NOTEXIST:P=1.0,0.0
324177	paperref:167901	paperref:166534	|
287690	paperref:164816	paperref:164819	|	exists=EXIST:P=0.0,1.0
282028	paperref:168269	paperref:164014	|
277968	paperref:164429	paperref:162675	|
278460	paperref:163095	paperref:164648	|
260587	paperref:166251	paperref:168219	|
307316	paperref:168219	paperref:168004	|
295639	paperref:163141	paperref:167064	|
317375	paperref:165124	paperref:166001	|	exists=NOTEXIST:P=1.0,0.0
314756	paperref:168383	paperref:167243	|
314051	paperref:163107	paperref:165426	|
300836	paperref:168427	paperref:165762	|
319384	paperref:164289	paperref:168203	|
285942	paperref:166094	paperref:166095	|
270850	paperref:166190	paperref:164938	|
306306	paperref:166308	paperref:166858	|
292550	paperref:167367	paperref:165592	|
286121	paperref:165878	paperref:167725	|
266660	paperref:167011	paperref:165280	|
294737	paperref:164805	paperref:166563	|
301169	paperref:167603	paperref:165964	|
277480	paperref:166617	paperref:165691	|
314428	paperref:164262	paperref:167776	|
258494	paperref:162862	paperref:168054	|
292031	paperref:163646	paperref:164529	|	exists=NOTEXIST:P=1.0,0.0
312030	paperref:164566	paperref:167805	|
309294	paperref:163250	paperref:166705	|
316646	paperref:166788	paperref:167552	|
275380	paperref:163400	paperref:165631	|	exists=NOTEXIST:P=1.0,0.0
258657	paperref:167639	paperref:165173	|
317336	paperref:162590	paperref:167232	|
267829	paperref:165064	paperref:167013	|	exists=NOTEXIST:P=1.0,0.0
276711	paperref:168193	paperref:165304	|
264860	paperref:162895	paperref:165999	|
292853	paperref:166059	paperref:166058	|
313736	paperref:163730	paperref:163731	|
266785	paperref:165569	paperref:163532	|
259350	paperref:166604	paperref:164014	|
270206	paperref:167497	paperref:162664	|
298968	paperref:168400	paperref:167889	|	exists=NOTEXIST:P=1.0,0.0
273197	paperref:164933	paperref:162662	|
279215	paperref:165214	paperref:162713	|
294970	paperref:167519	paperref:163951	|
293198	paperref:165373	paperref:165697	|	exists=NOTEXIST:P=1.0,0.0
266094	paperref:166034	paperref:165998	|
276256	paperref:164723	paperref:165356	|
306568	paperref:162578	paperref:167112	|
254009	paperref:164552	paperref:164553	|
301964	paperref:164302	paperref:168347	|
284872	paperref:163553	paperref:163492	|
322215	paperref:168347	paperref:164131	|	exists=NOTEXIST:P=1.0,0.0
296692	paperref:162740	paperref:163183	|
291878	paperref:163016	paperref:162937	|	exists=NOTEXIST:P=1.0,0.0
285276	paperref:164530	paperref:165752	|	exists=NOTEXIST:P=1.0,0.0
288118	paperref:165508	paperref:164017	|
323921	paperref:166938	paperref:163106	|	exists=NOTEXIST:P=1.0,0.0
269824	paperref:162728	paperref:168255	|
316734	paperref:163504	paperref:165643	|
262114	paperref:164199	paperref:165508	|	exists=NOTEXIST:P=1.0,0.0
285381	paperref:168077	paperref:168073	|
254656	paperref:168115	paperref:165540	|
309409	paperref:166659	paperref:165631	|	exists=NOTEXIST:P=1.0,0.0
281310	paperref:165998	paperref:163624	|
316788	paperref:162964	paperref:164286	|
313263	paperref:165262	paperref:166865	|
287033	paperref:165187	paperref:167150	|
311883	paperref:167927	paperref:166335	|
280337	paperref:167285	paperref:164290	|
315368	paperref:164039	paperref:163518	|
310286	paperref:167605	paperref:162680	|
296447	paperref:163760	paperref:167815	|
280099	paperref:167026	paperref:167027	|
300855	paperref:165963	paperref:167780	|
290744	paperref:168346	paperref:165775	|
274046	paperref:165465	paperref:164147	|
291242	paperref:165774	paperref:164302	|
302335	paperref:167045	paperref:165171	|
274894	paperref:166535	paperref:167214	|
320807	paperref:167832	paperref:165508	|
307361	paperref:167122	paperref:164900	|
288425	paperref:164014	paperref:166790	|
277047	paperref:163810	paperref:166616	|
258952	paperref:167241	paperref:164942	|
309696	paperref:166834	paperref:164145	|
308191	paperref:166448	paperref:163322	|
296458	paperref:163760	paperref:164045	|
280621	paperref:167979	paperref:167035	|	exists=NOTEXIST:P=1.0,0.0
291722	paperref:165695	paperref:164507	|
278617	paperref:165890	paperref:165887	|
257632	paperref:163063	paperref:167915	|	exists=NOTEXIST:P=1.0,0.0
317754	paperref:168220	paperref:164286	|	exists=NOTEXIST:P=1.0,0.0
323575	paperref:164618	paperref:165021	|	exists=NOTEXIST:P=1.0,0.0
279196	paperref:166098	paperref:166043	|	exists=NOTEXIST:P=1.0,0.0
264216	paperref:166705	paperref:163993	|
260278	paperref:163920	paperref:164212	|
273418	paperref:165093	paperref:166469	|	exists=NOTEXIST:P=1.0,0.0
310161	paperref:166689	paperref:166921	|
316524	paperref:164416	paperref:162963	|	exists=NOTEXIST:P=1.0,0.0
295731	paperref:164387	paperref:166938	|
264568	paperref:166611	paperref:167995	|
310847	paperref:165885	paperref:168210	|
284046	paperref:167123	paperref:167431	|
317766	paperref:168220	paperref:164059	|	exists=NOTEXIST:P=1.0,0.0
317717	paperref:168220	paperref:167548	|	exists=NOTEXIST:P=1.0,0.0
268246	paperref:166289	paperref:163585	|	exists=NOTEXIST:P=1.0,0.0
274197	paperref:164267	paperref:164546	|
317971	paperref:164039	paperref:163107	|
285979	paperref:165421	paperref:163384	|
259883	paperref:168114	paperref:165661	|
269015	paperref:163172	paperref:166705	|
256412	paperref:163567	paperref:163108	|
320657	paperref:165239	paperref:166523	|
316761	paperref:165047	paperref:163834	|
315889	paperref:163969	paperref:167102	|
255175	paperref:163177	paperref:163993	|
281236	paperref:166956	paperref:166026	|
257886	paperref:163364	paperref:166001	|	exists=NOTEXIST:P=1.0,0.0
254016	paperref:164553	paperref:163539	|
259230	paperref:168114	paperref:163922	|
323914	paperref:167838	paperref:162836	|
311961	paperref:167915	paperref:165196	|
293643	paperref:165470	paperref:162711	|
310078	paperref:167606	paperref:167605	|
296494	paperref:168322	paperref:165536	|	exists=NOTEXIST:P=1.0,0.0
293135	paperref:164170	paperref:164168	|	exists=EXIST:P=0.0,1.0
254014	paperref:164553	paperref:162674	|	exists=NOTEXIST:P=1.0,0.0
310986	paperref:167918	paperref:164856	|
315880	paperref:165646	paperref:166832	|	exists=NOTEXIST:P=1.0,0.0
313746	paperref:163484	paperref:163486	|
288044	paperref:162741	paperref:164017	|	exists=NOTEXIST:P=1.0,0.0
274348	paperref:166214	paperref:167867	|
272902	paperref:162612	paperref:162613	|
267425	paperref:164334	paperref:163477	|	exists=NOTEXIST:P=1.0,0.0
254209	paperref:163175	paperref:165487	|
253999	paperref:166140	paperref:164118	|	exists=NOTEXIST:P=1.0,0.0
262779	paperref:163995	paperref:167269	|
274799	paperref:166473	paperref:166770	|
264492	paperref:166611	paperref:166468	|
288176	paperref:163269	paperref:163159	|
268759	paperref:163586	paperref:164838	|	exists=NOTEXIST:P=1.0,0.0
285293	paperref:164530	paperref:162580	|
255770	paperref:165452	paperref:166526	|	exists=NOTEXIST:P=1.0,0.0
310835	paperref:166832	paperref:163097	|
295276	paperref:163142	paperref:166567	|	exists=NOTEXIST:P=1.0,0.0
281802	paperref:165020	paperref:162618	|	exists=NOTEXIST:P=1.0,0.0
258822	paperref:167852	paperref:163455	|	exists=NOTEXIST:P=1.0,0.0
307920	paperref:163673	paperref:167064	|	exists=NOTEXIST:P=1.0,0.0
290427	paperref:164314	paperref:163440	|
309438	paperref:162648	paperref:165495	|
267511	paperref:162700	paperref:163636	|
303649	paperref:164380	paperref:166217	|
290752	paperref:165775	paperref:167110	|	exists=NOTEXIST:P=1.0,0.0
305406	paperref:168009	paperref:168243	|
307565	paperref:168096	paperref:168095	|
259734	paperref:162756	paperref:164414	|
256420	paperref:163186	paperref:163567	|
313272	paperref:162849	paperref:165642	|
271521	paperref:166962	paperref:167334	|
322509	paperref:165240	paperref:167776	|	exists=NOTEXIST:P=1.0,0.0
287815	paperref:163750	paperref:165993	|
283351	paperref:166446	paperref:168188	|
295546	paperref:163536	paperref:163349	|	exists=NOTEXIST:P=1.0,0.0
302524	paperref:165063	paperref:164288	|	exists=NOTEXIST:P=1.0,0.0
270220	paperref:167497	paperref:165650	|	exists=NOTEXIST:P=1.0,0.0
299067	paperref:167512	paperref:163643	|
263879	paperref:167967	paperref:166635	|
281957	paperref:166047	paperref:167268	|
305750	paperref:167187	paperref:162576	|
304101	paperref:166641	paperref:164288	|
267956	paperref:164216	paperref:164909	|	exists=NOTEXIST:P=1.0,0.0
286811	paperref:166275	paperref:163043	|
308719	paperref:166930	paperref:164908	|
269007	paperref:167512	paperref:163172	|
310864	paperref:168416	paperref:168210	|
294194	paperref:163533	paperref:168243	|
268600	paperref:164102	paperref:167665	|
318438	paperref:164752	paperref:164755	|	exists=EXIST:P=0.0,1.0
309450	paperref:162648	paperref:167240	|
291096	paperref:163867	paperref:167334	|
293696	paperref:162940	paperref:166980	|
290250	paperref:163974	paperref:168423	|
276101	paperref:164005	paperref:164017	|
294671	paperref:166537	paperref:167730	|
268388	paperref:167595	paperref:167494	|
308151	paperref:163322	paperref:166186	|
296109	paperref:166289	paperref:167151	|
266967	paperref:167248	paperref:167491	|	exists=NOTEXIST:P=1.0,0.0
311536	paperref:167804	paperref:167277	|
294853	paperref:167595	paperref:164288	|	exists=NOTEXIST:P=1.0,0.0
288859	paperref:164699	paperref:164689	|
317832	paperref:167570	paperref:166854	|
314465	paperref:167241	paperref:166789	|
264763	paperref:163172	paperref:165292	|
267694	paperref:163588	paperref:167148	|
298299	paperref:163071	paperref:164693	|	exists=NOTEXIST:P=1.0,0.0
272779	paperref:164170	paperref:168107	|
265236	paperref:166472	paperref:165563	|	exists=NOTEXIST:P=1.0,0.0
315964	paperref:167689	paperref:168375	|
259489	paperref:164901	paperref:162755	|
311664	paperref:164030	paperref:166650	|
308347	paperref:165188	paperref:164838	|
320897	paperref:165237	paperref:164841	|
295939	paperref:165517	paperref:162634	|	exists=NOTEXIST:P=1.0,0.0
321371	paperref:164286	paperref:167243	|	exists=NOTEXIST:P=1.0,0.0
290015	paperref:165955	paperref:168240	|
318532	paperref:162711	paperref:167231	|
261172	paperref:163204	paperref:166613	|	exists=NOTEXIST:P=1.0,0.0
297020	paperref:166663	paperref:166341	|
314402	paperref:165195	paperref:165238	|
272327	paperref:166961	paperref:163643	|
265676	paperref:163639	paperref:164068	|
266851	paperref:165569	paperref:162765	|
314138	paperref:162856	paperref:167837	|
254832	paperref:167740	paperref:162759	|
308961	paperref:166929	paperref:164379	|
292886	paperref:167034	paperref:167577	|
291992	paperref:167650	paperref:165819	|
259373	paperref:166604	paperref:166938	|
320545	paperref:165372	paperref:164576	|
269172	paperref:167495	paperref:165041	|
287007	paperref:168396	paperref:162673	|
289737	paperref:162738	paperref:168418	|	exists=NOTEXIST:P=1.0,0.0
315771	paperref:165497	paperref:168221	|
290772	paperref:167689	paperref:165775	|	exists=NOTEXIST:P=1.0,0.0
287700	paperref:166837	paperref:162730	|
320479	paperref:163342	paperref:163343	|
277391	paperref:165150	paperref:165950	|
284727	paperref:167298	paperref:168334	|
271018	paperref:163782	paperref:167839	|
294655	paperref:167518	paperref:163947	|
314736	paperref:168383	paperref:163518	|
283396	paperref:167996	paperref:165476	|
261561	paperref:163997	paperref:164142	|
261134	paperref:163318	paperref:166613	|
283409	paperref:163546	paperref:167484	|
273394	paperref:165093	paperref:165063	|
275722	paperref:166915	paperref:164004	|
264358	paperref:167383	paperref:167713	|
298287	paperref:165974	paperref:164044	|	exists=NOTEXIST:P=1.0,0.0
318675	paperref:166916	paperref:168353	|
316288	paperref:165644	paperref:167766	|
263229	paperref:165294	paperref:164847	|
267911	paperref:164216	paperref:165041	|
262278	paperref:167445	paperref:165143	|	exists=NOTEXIST:P=1.0,0.0
313291	paperref:166837	paperref:166447	|
255619	paperref:163794	paperref:166790	|
303432	paperref:164511	paperref:164288	|
312176	paperref:166792	paperref:164411	|	exists=NOTEXIST:P=1.0,0.0
284543	paperref:162988	paperref:166277	|	exists=NOTEXIST:P=1.0,0.0
304896	paperref:167459	paperref:166335	|	exists=NOTEXIST:P=1.0,0.0
291536	paperref:166491	paperref:164316	|
303238	paperref:163871	paperref:163109	|
283172	paperref:165783	paperref:165920	|
286415	paperref:165961	paperref:166536	|
304702	paperref:166292	paperref:167342	|
299135	paperref:164090	paperref:163338	|	exists=NOTEXIST:P=1.0,0.0
291717	paperref:165695	paperref:165874	|	exists=NOTEXIST:P=1.0,0.0
254960	paperref:164552	paperref:165073	|	exists=NOTEXIST:P=1.0,0.0
289527	paperref:165166	paperref:164581	|
303629	paperref:165172	paperref:167477	|
279246	paperref:167176	paperref:166170	|
322448	paperref:163822	paperref:163106	|
287659	paperref:163439	paperref:164794	|
268494	paperref:167494	paperref:166232	|
317545	paperref:168221	paperref:163188	|
315516	paperref:165040	paperref:163604	|
261722	paperref:166612	paperref:162740	|	exists=NOTEXIST:P=1.0,0.0
304108	paperref:166641	paperref:166232	|
267120	paperref:162605	paperref:165915	|
281735	paperref:165836	paperref:167824	|	exists=NOTEXIST:P=1.0,0.0
269842	paperref:167309	paperref:167310	|
323298	paperref:163692	paperref:163694	|
314365	paperref:165493	paperref:164617	|
257021	paperref:163365	paperref:163835	|
321324	paperref:163254	paperref:164756	|
261229	paperref:167163	paperref:167165	|	exists=EXIST:P=0.0,1.0
260137	paperref:164083	paperref:165904	|
323568	paperref:165024	paperref:166684	|
298446	paperref:164169	paperref:166670	|
288059	paperref:164017	paperref:163109	|
279878	paperref:164119	paperref:168424	|
275185	paperref:164003	paperref:163698	|	exists=NOTEXIST:P=1.0,0.0
317924	paperref:166912	paperref:164966	|
294385	paperref:166857	paperref:166564	|
269863	paperref:163189	paperref:163999	|
253920	paperref:163176	paperref:164444	|
265145	paperref:163929	paperref:162907	|	exists=NOTEXIST:P=1.0,0.0
274914	paperref:167214	paperref:168219	|
275000	paperref:166744	paperref:163605	|	exists=NOTEXIST:P=1.0,0.0
307886	paperref:168003	paperref:163250	|	exists=NOTEXIST:P=1.0,0.0
292201	paperref:167031	paperref:167268	|
278728	paperref:168038	paperref:164044	|	exists=NOTEXIST:P=1.0,0.0
292282	paperref:164314	paperref:168235	|
290449	paperref:166541	paperref:165054	|
322251	paperref:163189	paperref:163193	|	exists=EXIST:P=0.0,1.0
263408	paperref:168383	paperref:163994	|
268289	paperref:165097	paperref:163171	|	exists=NOTEXIST:P=1.0,0.0
280841	paperref:166048	paperref:166927	|
268639	paperref:162689	paperref:164183	|
