UNDIRECTED	coref
cat=NOTEXIST,EXIST:exists
114813	paperref:3622	paperref:3898	|	exists=NOTEXIST:P=1.0,0.0
99274	paperref:3838	paperref:3500	|	exists=NOTEXIST:P=1.0,0.0
112591	paperref:1547	paperref:3241	|	exists=NOTEXIST:P=1.0,0.0
111694	paperref:2615	paperref:1474	|	exists=NOTEXIST:P=1.0,0.0
132979	paperref:3996	paperref:2701	|	exists=NOTEXIST:P=1.0,0.0
80927	paperref:3543	paperref:3243	|
132266	paperref:2801	paperref:1276	|
86388	paperref:3249	paperref:3827	|	exists=NOTEXIST:P=1.0,0.0
99887	paperref:3839	paperref:4255	|
130391	paperref:3874	paperref:1057	|	exists=NOTEXIST:P=1.0,0.0
127839	paperref:5633	paperref:4894	|	exists=NOTEXIST:P=1.0,0.0
75713	paperref:1372	paperref:2746	|	exists=NOTEXIST:P=1.0,0.0
112910	paperref:3736	paperref:3735	|
88048	paperref:940	paperref:3898	|	exists=NOTEXIST:P=1.0,0.0
101113	paperref:2708	paperref:801	|	exists=NOTEXIST:P=1.0,0.0
113161	paperref:2705	paperref:3852	|	exists=NOTEXIST:P=1.0,0.0
100114	paperref:456	paperref:3105	|	exists=NOTEXIST:P=1.0,0.0
123522	paperref:601	paperref:2181	|	exists=NOTEXIST:P=1.0,0.0
79890	paperref:4543	paperref:4799	|	exists=NOTEXIST:P=1.0,0.0
133920	paperref:2753	paperref:2325	|	exists=NOTEXIST:P=1.0,0.0
120985	paperref:3420	paperref:609	|
87968	paperref:2379	paperref:1304	|	exists=NOTEXIST:P=1.0,0.0
97987	paperref:1355	paperref:5249	|	exists=NOTEXIST:P=1.0,0.0
85132	paperref:4654	paperref:4857	|	exists=NOTEXIST:P=1.0,0.0
130550	paperref:3875	paperref:2291	|	exists=NOTEXIST:P=1.0,0.0
125161	paperref:960	paperref:4255	|	exists=NOTEXIST:P=1.0,0.0
85051	paperref:2705	paperref:3303	|	exists=NOTEXIST:P=1.0,0.0
96471	paperref:1522	paperref:1521	|
89911	paperref:2443	paperref:1711	|
124968	paperref:5194	paperref:4609	|	exists=NOTEXIST:P=1.0,0.0
84573	paperref:5392	paperref:4653	|	exists=NOTEXIST:P=1.0,0.0
128002	paperref:348	paperref:353	|
112433	paperref:4496	paperref:2339	|	exists=NOTEXIST:P=1.0,0.0
110187	paperref:956	paperref:3846	|	exists=NOTEXIST:P=1.0,0.0
130632	paperref:4094	paperref:2899	|	exists=NOTEXIST:P=1.0,0.0
102482	paperref:3106	paperref:4801	|	exists=NOTEXIST:P=1.0,0.0
95399	paperref:3838	paperref:3485	|	exists=NOTEXIST:P=1.0,0.0
113811	paperref:3850	paperref:2706	|
111689	paperref:3869	paperref:3328	|	exists=NOTEXIST:P=1.0,0.0
86828	paperref:5122	paperref:2583	|
134315	paperref:2291	paperref:5222	|
96151	paperref:1851	paperref:4225	|	exists=NOTEXIST:P=1.0,0.0
110518	paperref:1531	paperref:2685	|	exists=NOTEXIST:P=1.0,0.0
99375	paperref:3872	paperref:3838	|	exists=NOTEXIST:P=1.0,0.0
87639	paperref:3300	paperref:3874	|	exists=NOTEXIST:P=1.0,0.0
77309	paperref:3976	paperref:3568	|	exists=NOTEXIST:P=1.0,0.0
99360	paperref:3838	paperref:2027	|
108958	paperref:4242	paperref:549	|	exists=NOTEXIST:P=1.0,0.0
91495	paperref:388	paperref:2831	|	exists=NOTEXIST:P=1.0,0.0
104988	paperref:1129	paperref:4693	|
119311	paperref:1250	paperref:3422	|
79197	paperref:2911	paperref:1711	|	exists=NOTEXIST:P=1.0,0.0
100772	paperref:1253	paperref:3843	|	exists=NOTEXIST:P=1.0,0.0
82489	paperref:925	paperref:3250	|	exists=NOTEXIST:P=1.0,0.0
79376	paperref:4544	paperref:1170	|
133141	paperref:4190	paperref:1637	|	exists=NOTEXIST:P=1.0,0.0
122437	paperref:606	paperref:3333	|	exists=NOTEXIST:P=1.0,0.0
112922	paperref:1554	paperref:1006	|	exists=NOTEXIST:P=1.0,0.0
109340	paperref:3200	paperref:3522	|	exists=NOTEXIST:P=1.0,0.0
103662	paperref:1469	paperref:3659	|	exists=NOTEXIST:P=1.0,0.0
100615	paperref:428	paperref:4259	|
78900	paperref:2743	paperref:1855	|	exists=NOTEXIST:P=1.0,0.0
95737	paperref:1171	paperref:2004	|
123503	paperref:601	paperref:4253	|
133373	paperref:3888	paperref:3886	|	exists=EXIST:P=0.0,1.0
114430	paperref:4784	paperref:1251	|	exists=NOTEXIST:P=1.0,0.0
108003	paperref:632	paperref:5436	|	exists=NOTEXIST:P=1.0,0.0
85099	paperref:1169	paperref:3303	|	exists=NOTEXIST:P=1.0,0.0
110985	paperref:1532	paperref:4555	|	exists=NOTEXIST:P=1.0,0.0
115319	paperref:2027	paperref:4246	|	exists=NOTEXIST:P=1.0,0.0
83712	paperref:3397	paperref:3835	|
80641	paperref:4545	paperref:3905	|
80456	paperref:2691	paperref:2021	|	exists=NOTEXIST:P=1.0,0.0
130873	paperref:3877	paperref:1057	|
116184	paperref:3628	paperref:3629	|	exists=EXIST:P=0.0,1.0
133913	paperref:3668	paperref:1058	|	exists=NOTEXIST:P=1.0,0.0
105847	paperref:4793	paperref:4255	|
80750	paperref:4545	paperref:3898	|	exists=NOTEXIST:P=1.0,0.0
103394	paperref:3330	paperref:4262	|	exists=NOTEXIST:P=1.0,0.0
128624	paperref:2190	paperref:610	|	exists=NOTEXIST:P=1.0,0.0
113742	paperref:5116	paperref:4070	|	exists=NOTEXIST:P=1.0,0.0
81973	paperref:3833	paperref:2677	|	exists=NOTEXIST:P=1.0,0.0
90955	paperref:2309	paperref:5398	|	exists=NOTEXIST:P=1.0,0.0
87308	paperref:1253	paperref:3829	|	exists=NOTEXIST:P=1.0,0.0
121244	paperref:564	paperref:3006	|	exists=NOTEXIST:P=1.0,0.0
100546	paperref:653	paperref:4806	|	exists=NOTEXIST:P=1.0,0.0
125479	paperref:4257	paperref:3665	|	exists=NOTEXIST:P=1.0,0.0
87932	paperref:2379	paperref:5222	|
124143	paperref:2133	paperref:2129	|	exists=EXIST:P=0.0,1.0
119191	paperref:2112	paperref:604	|	exists=NOTEXIST:P=1.0,0.0
92234	paperref:4167	paperref:4251	|	exists=NOTEXIST:P=1.0,0.0
95156	paperref:1282	paperref:593	|	exists=NOTEXIST:P=1.0,0.0
131532	paperref:468	paperref:1920	|	exists=NOTEXIST:P=1.0,0.0
75533	paperref:3851	paperref:4103	|	exists=NOTEXIST:P=1.0,0.0
113748	paperref:3850	paperref:4593	|
101681	paperref:3842	paperref:4373	|	exists=NOTEXIST:P=1.0,0.0
117865	paperref:430	paperref:4256	|	exists=NOTEXIST:P=1.0,0.0
108104	paperref:3847	paperref:203	|	exists=NOTEXIST:P=1.0,0.0
116702	paperref:647	paperref:2553	|	exists=NOTEXIST:P=1.0,0.0
103128	paperref:3907	paperref:609	|	exists=NOTEXIST:P=1.0,0.0
92844	paperref:4535	paperref:3010	|
114871	paperref:2057	paperref:3964	|	exists=NOTEXIST:P=1.0,0.0
121943	paperref:607	paperref:2559	|	exists=NOTEXIST:P=1.0,0.0
104696	paperref:3240	paperref:3331	|	exists=NOTEXIST:P=1.0,0.0
131175	paperref:4797	paperref:3898	|	exists=NOTEXIST:P=1.0,0.0
108424	paperref:5394	paperref:2571	|	exists=NOTEXIST:P=1.0,0.0
77258	paperref:3710	paperref:1513	|	exists=NOTEXIST:P=1.0,0.0
124984	paperref:3345	paperref:978	|
113893	paperref:1937	paperref:4493	|	exists=NOTEXIST:P=1.0,0.0
132588	paperref:1303	paperref:5222	|
102741	paperref:3906	paperref:647	|	exists=NOTEXIST:P=1.0,0.0
119628	paperref:756	paperref:755	|	exists=EXIST:P=0.0,1.0
94342	paperref:513	paperref:2615	|	exists=NOTEXIST:P=1.0,0.0
123664	paperref:4600	paperref:761	|	exists=NOTEXIST:P=1.0,0.0
130374	paperref:478	paperref:3874	|
116307	paperref:5506	paperref:2757	|	exists=NOTEXIST:P=1.0,0.0
131586	paperref:3445	paperref:5491	|	exists=NOTEXIST:P=1.0,0.0
99288	paperref:3838	paperref:4256	|	exists=NOTEXIST:P=1.0,0.0
123928	paperref:4596	paperref:1997	|	exists=NOTEXIST:P=1.0,0.0
121102	paperref:2108	paperref:609	|
97101	paperref:5461	paperref:2505	|	exists=NOTEXIST:P=1.0,0.0
117049	paperref:4799	paperref:648	|	exists=NOTEXIST:P=1.0,0.0
112111	paperref:3501	paperref:3857	|
128964	paperref:1637	paperref:2555	|	exists=NOTEXIST:P=1.0,0.0
128360	paperref:1822	paperref:5004	|	exists=NOTEXIST:P=1.0,0.0
115561	paperref:3250	paperref:1327	|	exists=NOTEXIST:P=1.0,0.0
134233	paperref:2325	paperref:4827	|	exists=NOTEXIST:P=1.0,0.0
107608	paperref:5256	paperref:5249	|	exists=EXIST:P=0.0,1.0
104588	paperref:3850	paperref:3840	|	exists=EXIST:P=0.0,1.0
117051	paperref:3899	paperref:648	|	exists=NOTEXIST:P=1.0,0.0
97850	paperref:3834	paperref:645	|	exists=NOTEXIST:P=1.0,0.0
99025	paperref:1054	paperref:599	|	exists=NOTEXIST:P=1.0,0.0
124759	paperref:3346	paperref:967	|	exists=NOTEXIST:P=1.0,0.0
77634	paperref:4548	paperref:4549	|	exists=EXIST:P=0.0,1.0
114544	paperref:924	paperref:604	|
82499	paperref:925	paperref:5225	|	exists=NOTEXIST:P=1.0,0.0
93075	paperref:1498	paperref:5210	|
116489	paperref:4749	paperref:4778	|	exists=NOTEXIST:P=1.0,0.0
93696	paperref:941	paperref:3623	|	exists=NOTEXIST:P=1.0,0.0
100281	paperref:597	paperref:3663	|	exists=NOTEXIST:P=1.0,0.0
121514	paperref:752	paperref:3245	|	exists=NOTEXIST:P=1.0,0.0
102567	paperref:2610	paperref:2703	|	exists=NOTEXIST:P=1.0,0.0
78819	paperref:1404	paperref:454	|	exists=NOTEXIST:P=1.0,0.0
130612	paperref:3709	paperref:3710	|	exists=EXIST:P=0.0,1.0
83461	paperref:1400	paperref:3902	|	exists=NOTEXIST:P=1.0,0.0
111239	paperref:84	paperref:3848	|	exists=NOTEXIST:P=1.0,0.0
101652	paperref:3842	paperref:4800	|
130079	paperref:3872	paperref:955	|	exists=NOTEXIST:P=1.0,0.0
128532	paperref:2556	paperref:5603	|
97339	paperref:3665	paperref:3837	|	exists=NOTEXIST:P=1.0,0.0
97995	paperref:4	paperref:1520	|	exists=NOTEXIST:P=1.0,0.0
114669	paperref:3623	paperref:4246	|	exists=NOTEXIST:P=1.0,0.0
107547	paperref:548	paperref:644	|	exists=NOTEXIST:P=1.0,0.0
106573	paperref:1235	paperref:5016	|	exists=NOTEXIST:P=1.0,0.0
105999	paperref:5366	paperref:1461	|
85457	paperref:2929	paperref:3304	|
78905	paperref:2743	paperref:5073	|	exists=NOTEXIST:P=1.0,0.0
97098	paperref:5461	paperref:2506	|
75404	paperref:1149	paperref:1148	|	exists=EXIST:P=0.0,1.0
103989	paperref:497	paperref:3909	|
120227	paperref:602	paperref:4253	|	exists=NOTEXIST:P=1.0,0.0
123518	paperref:601	paperref:957	|	exists=NOTEXIST:P=1.0,0.0
94889	paperref:4749	paperref:4753	|	exists=EXIST:P=0.0,1.0
132349	paperref:2707	paperref:2659	|	exists=NOTEXIST:P=1.0,0.0
126436	paperref:3127	paperref:1708	|	exists=NOTEXIST:P=1.0,0.0
97406	paperref:1622	paperref:3837	|	exists=NOTEXIST:P=1.0,0.0
112619	paperref:1547	paperref:3666	|
91941	paperref:3908	paperref:4537	|	exists=NOTEXIST:P=1.0,0.0
126452	paperref:3866	paperref:3867	|	exists=EXIST:P=0.0,1.0
130348	paperref:1240	paperref:1422	|	exists=NOTEXIST:P=1.0,0.0
91106	paperref:2692	paperref:1134	|	exists=NOTEXIST:P=1.0,0.0
116652	paperref:2685	paperref:2687	|	exists=EXIST:P=0.0,1.0
111164	paperref:1951	paperref:1937	|
113782	paperref:3850	paperref:4255	|	exists=NOTEXIST:P=1.0,0.0
128458	paperref:611	paperref:3334	|	exists=NOTEXIST:P=1.0,0.0
102787	paperref:802	paperref:2701	|	exists=NOTEXIST:P=1.0,0.0
95930	paperref:3272	paperref:2611	|	exists=NOTEXIST:P=1.0,0.0
101188	paperref:4159	paperref:1174	|	exists=NOTEXIST:P=1.0,0.0
83510	paperref:1531	paperref:1400	|	exists=NOTEXIST:P=1.0,0.0
102321	paperref:3501	paperref:3845	|
91377	paperref:3878	paperref:3830	|	exists=NOTEXIST:P=1.0,0.0
113733	paperref:752	paperref:4070	|	exists=NOTEXIST:P=1.0,0.0
125277	paperref:4254	paperref:1052	|
114611	paperref:1699	paperref:1703	|	exists=EXIST:P=0.0,1.0
78515	paperref:1877	paperref:959	|	exists=NOTEXIST:P=1.0,0.0
95662	paperref:4783	paperref:3698	|	exists=NOTEXIST:P=1.0,0.0
101032	paperref:3903	paperref:3902	|	exists=EXIST:P=0.0,1.0
79982	paperref:1486	paperref:3831	|	exists=NOTEXIST:P=1.0,0.0
113474	paperref:3851	paperref:3242	|
113306	paperref:807	paperref:810	|	exists=EXIST:P=0.0,1.0
126037	paperref:3238	paperref:1913	|	exists=NOTEXIST:P=1.0,0.0
81738	paperref:222	paperref:5137	|	exists=NOTEXIST:P=1.0,0.0
114921	paperref:3621	paperref:4799	|	exists=NOTEXIST:P=1.0,0.0
105124	paperref:4745	paperref:2503	|	exists=NOTEXIST:P=1.0,0.0
80726	paperref:4545	paperref:2688	|	exists=NOTEXIST:P=1.0,0.0
94015	paperref:4541	paperref:3875	|	exists=NOTEXIST:P=1.0,0.0
117956	paperref:1543	paperref:479	|	exists=NOTEXIST:P=1.0,0.0
108397	paperref:5016	paperref:2854	|	exists=NOTEXIST:P=1.0,0.0
77468	paperref:1403	paperref:3830	|
101507	paperref:3842	paperref:3901	|	exists=NOTEXIST:P=1.0,0.0
120153	paperref:602	paperref:3245	|	exists=NOTEXIST:P=1.0,0.0
78885	paperref:3977	paperref:773	|	exists=NOTEXIST:P=1.0,0.0
101479	paperref:3842	paperref:608	|
86258	paperref:802	paperref:3827	|
130678	paperref:3876	paperref:2195	|	exists=NOTEXIST:P=1.0,0.0
88317	paperref:2922	paperref:653	|
102062	paperref:1538	paperref:1940	|	exists=NOTEXIST:P=1.0,0.0
130887	paperref:2180	paperref:3877	|	exists=NOTEXIST:P=1.0,0.0
128066	paperref:2559	paperref:479	|	exists=NOTEXIST:P=1.0,0.0
131461	paperref:1166	paperref:4190	|	exists=NOTEXIST:P=1.0,0.0
121769	paperref:5118	paperref:752	|	exists=NOTEXIST:P=1.0,0.0
109121	paperref:3416	paperref:4555	|	exists=NOTEXIST:P=1.0,0.0
123737	paperref:2131	paperref:2129	|	exists=EXIST:P=0.0,1.0
82934	paperref:2828	paperref:22	|	exists=NOTEXIST:P=1.0,0.0
98216	paperref:3835	paperref:610	|	exists=NOTEXIST:P=1.0,0.0
119598	paperref:1669	paperref:818	|
86925	paperref:600	paperref:3828	|	exists=NOTEXIST:P=1.0,0.0
126232	paperref:826	paperref:829	|	exists=EXIST:P=0.0,1.0
118275	paperref:1544	paperref:5603	|
114283	paperref:2829	paperref:4555	|	exists=NOTEXIST:P=1.0,0.0
98154	paperref:3835	paperref:4256	|	exists=NOTEXIST:P=1.0,0.0
104435	paperref:1933	paperref:4990	|	exists=NOTEXIST:P=1.0,0.0
101759	paperref:1535	paperref:4595	|
97004	paperref:454	paperref:3104	|	exists=NOTEXIST:P=1.0,0.0
91953	paperref:4804	paperref:4537	|	exists=NOTEXIST:P=1.0,0.0
88343	paperref:2922	paperref:649	|	exists=NOTEXIST:P=1.0,0.0
107896	paperref:1532	paperref:545	|
134100	paperref:261	paperref:254	|	exists=EXIST:P=0.0,1.0
114256	paperref:828	paperref:327	|
77046	paperref:3191	paperref:1075	|	exists=NOTEXIST:P=1.0,0.0
125299	paperref:4254	paperref:2198	|	exists=NOTEXIST:P=1.0,0.0
116925	paperref:5225	paperref:1542	|	exists=NOTEXIST:P=1.0,0.0
106628	paperref:3418	paperref:3250	|	exists=NOTEXIST:P=1.0,0.0
116494	paperref:3258	paperref:3257	|
129481	paperref:4262	paperref:3661	|	exists=NOTEXIST:P=1.0,0.0
93306	paperref:5323	paperref:2370	|	exists=NOTEXIST:P=1.0,0.0
118411	paperref:2707	paperref:898	|	exists=NOTEXIST:P=1.0,0.0
117449	paperref:431	paperref:606	|	exists=NOTEXIST:P=1.0,0.0
124522	paperref:3019	paperref:1275	|	exists=NOTEXIST:P=1.0,0.0
92504	paperref:3710	paperref:1497	|	exists=NOTEXIST:P=1.0,0.0
92859	paperref:4535	paperref:4166	|	exists=NOTEXIST:P=1.0,0.0
113559	paperref:3851	paperref:1060	|	exists=NOTEXIST:P=1.0,0.0
131066	paperref:5247	paperref:2768	|	exists=NOTEXIST:P=1.0,0.0
114672	paperref:4245	paperref:3623	|	exists=NOTEXIST:P=1.0,0.0
103833	paperref:1916	paperref:1126	|	exists=NOTEXIST:P=1.0,0.0
76794	paperref:3244	paperref:1591	|	exists=NOTEXIST:P=1.0,0.0
127419	paperref:550	paperref:4805	|	exists=NOTEXIST:P=1.0,0.0
97322	paperref:3837	paperref:2269	|	exists=NOTEXIST:P=1.0,0.0
129875	paperref:960	paperref:3870	|	exists=NOTEXIST:P=1.0,0.0
109201	paperref:5646	paperref:4394	|	exists=NOTEXIST:P=1.0,0.0
81216	paperref:5455	paperref:3905	|	exists=NOTEXIST:P=1.0,0.0
127704	paperref:2949	paperref:1677	|
123335	paperref:5511	paperref:559	|	exists=NOTEXIST:P=1.0,0.0
117734	paperref:1546	paperref:3666	|
116262	paperref:3400	paperref:3402	|	exists=EXIST:P=0.0,1.0
90305	paperref:4244	paperref:1133	|	exists=NOTEXIST:P=1.0,0.0
113617	paperref:3851	paperref:2685	|	exists=NOTEXIST:P=1.0,0.0
108757	paperref:3445	paperref:5584	|
84887	paperref:3849	paperref:2396	|	exists=NOTEXIST:P=1.0,0.0
95980	paperref:3842	paperref:3483	|	exists=NOTEXIST:P=1.0,0.0
106779	paperref:204	paperref:4829	|	exists=NOTEXIST:P=1.0,0.0
124451	paperref:262	paperref:1998	|	exists=NOTEXIST:P=1.0,0.0
122964	paperref:4607	paperref:5366	|	exists=NOTEXIST:P=1.0,0.0
93909	paperref:4021	paperref:4222	|	exists=NOTEXIST:P=1.0,0.0
101937	paperref:2478	paperref:4953	|	exists=NOTEXIST:P=1.0,0.0
101602	paperref:3842	paperref:1060	|	exists=NOTEXIST:P=1.0,0.0
129714	paperref:4260	paperref:2294	|	exists=NOTEXIST:P=1.0,0.0
92284	paperref:5326	paperref:3837	|	exists=NOTEXIST:P=1.0,0.0
102126	paperref:803	paperref:1636	|
100812	paperref:2268	paperref:3843	|	exists=NOTEXIST:P=1.0,0.0
127652	paperref:2268	paperref:1708	|	exists=NOTEXIST:P=1.0,0.0
99192	paperref:1538	paperref:3838	|
82708	paperref:926	paperref:2557	|	exists=NOTEXIST:P=1.0,0.0
118587	paperref:605	paperref:1327	|
109437	paperref:3872	paperref:3417	|
91017	paperref:4783	paperref:1134	|	exists=NOTEXIST:P=1.0,0.0
123383	paperref:4596	paperref:4598	|	exists=EXIST:P=0.0,1.0
95504	paperref:837	paperref:4752	|
88503	paperref:941	paperref:1137	|	exists=NOTEXIST:P=1.0,0.0
116340	paperref:4563	paperref:3122	|	exists=NOTEXIST:P=1.0,0.0
104445	paperref:4594	paperref:3840	|	exists=NOTEXIST:P=1.0,0.0
101656	paperref:3842	paperref:4979	|	exists=NOTEXIST:P=1.0,0.0
86671	paperref:2460	paperref:3367	|
129077	paperref:2558	paperref:2182	|	exists=NOTEXIST:P=1.0,0.0
99455	paperref:879	paperref:3122	|	exists=NOTEXIST:P=1.0,0.0
113805	paperref:3850	paperref:2268	|	exists=NOTEXIST:P=1.0,0.0
90785	paperref:3839	paperref:4539	|	exists=NOTEXIST:P=1.0,0.0
91454	paperref:1417	paperref:1937	|	exists=NOTEXIST:P=1.0,0.0
126561	paperref:2552	paperref:4803	|	exists=NOTEXIST:P=1.0,0.0
92266	paperref:4167	paperref:4246	|	exists=NOTEXIST:P=1.0,0.0
93663	paperref:941	paperref:3498	|
108537	paperref:3343	paperref:5644	|	exists=NOTEXIST:P=1.0,0.0
114183	paperref:2818	paperref:1475	|	exists=NOTEXIST:P=1.0,0.0
113313	paperref:4400	paperref:4398	|
129558	paperref:4261	paperref:2295	|	exists=NOTEXIST:P=1.0,0.0
86892	paperref:3828	paperref:5607	|
122283	paperref:3420	paperref:5223	|	exists=NOTEXIST:P=1.0,0.0
98147	paperref:3501	paperref:3835	|	exists=NOTEXIST:P=1.0,0.0
127940	paperref:1712	paperref:274	|
79444	paperref:4544	paperref:3875	|	exists=NOTEXIST:P=1.0,0.0
76273	paperref:1765	paperref:1385	|	exists=NOTEXIST:P=1.0,0.0
119363	paperref:4030	paperref:5010	|	exists=NOTEXIST:P=1.0,0.0
97661	paperref:3834	paperref:546	|	exists=NOTEXIST:P=1.0,0.0
111089	paperref:804	paperref:1532	|	exists=NOTEXIST:P=1.0,0.0
130170	paperref:3874	paperref:3334	|	exists=NOTEXIST:P=1.0,0.0
113481	paperref:3851	paperref:3243	|
83814	paperref:4550	paperref:3832	|	exists=NOTEXIST:P=1.0,0.0
100782	paperref:3848	paperref:3843	|	exists=EXIST:P=0.0,1.0
119477	paperref:3241	paperref:1329	|	exists=NOTEXIST:P=1.0,0.0
98313	paperref:4242	paperref:452	|	exists=NOTEXIST:P=1.0,0.0
75836	paperref:3970	paperref:4359	|	exists=NOTEXIST:P=1.0,0.0
83261	paperref:1787	paperref:1491	|	exists=NOTEXIST:P=1.0,0.0
117349	paperref:1920	paperref:4359	|
134308	paperref:5224	paperref:2291	|
89196	paperref:3833	paperref:84	|	exists=NOTEXIST:P=1.0,0.0
126766	paperref:1675	paperref:1678	|	exists=EXIST:P=0.0,1.0
112951	paperref:3248	paperref:3240	|
123304	paperref:1841	paperref:1937	|	exists=NOTEXIST:P=1.0,0.0
122088	paperref:955	paperref:3246	|	exists=NOTEXIST:P=1.0,0.0
107400	paperref:3419	paperref:3417	|	exists=EXIST:P=0.0,1.0
111745	paperref:655	paperref:2027	|	exists=NOTEXIST:P=1.0,0.0
100384	paperref:597	paperref:1571	|
115408	paperref:5268	paperref:5269	|	exists=EXIST:P=0.0,1.0
81475	paperref:3617	paperref:4537	|	exists=NOTEXIST:P=1.0,0.0
92486	paperref:308	paperref:3274	|
99544	paperref:457	paperref:648	|	exists=NOTEXIST:P=1.0,0.0
116085	paperref:2845	paperref:4391	|
92922	paperref:4535	paperref:1167	|	exists=NOTEXIST:P=1.0,0.0
97456	paperref:5369	paperref:3480	|	exists=NOTEXIST:P=1.0,0.0
132458	paperref:4945	paperref:1301	|	exists=NOTEXIST:P=1.0,0.0
100636	paperref:3197	paperref:1469	|	exists=NOTEXIST:P=1.0,0.0
96230	paperref:3848	paperref:3482	|	exists=NOTEXIST:P=1.0,0.0
134058	paperref:2708	paperref:1373	|	exists=NOTEXIST:P=1.0,0.0
87892	paperref:1914	paperref:4274	|	exists=NOTEXIST:P=1.0,0.0
123588	paperref:4883	paperref:3664	|
103525	paperref:3908	paperref:3899	|	exists=EXIST:P=0.0,1.0
98480	paperref:2381	paperref:1129	|	exists=NOTEXIST:P=1.0,0.0
81432	paperref:1240	paperref:502	|	exists=NOTEXIST:P=1.0,0.0
84619	paperref:3302	paperref:754	|	exists=NOTEXIST:P=1.0,0.0
96971	paperref:4897	paperref:1353	|
75501	paperref:4103	paperref:3844	|	exists=NOTEXIST:P=1.0,0.0
103653	paperref:2366	paperref:1952	|	exists=NOTEXIST:P=1.0,0.0
132001	paperref:1708	paperref:1058	|
109987	paperref:497	paperref:3111	|	exists=NOTEXIST:P=1.0,0.0
111693	paperref:2615	paperref:1229	|	exists=NOTEXIST:P=1.0,0.0
86243	paperref:880	paperref:3827	|	exists=NOTEXIST:P=1.0,0.0
112692	paperref:3519	paperref:2122	|	exists=NOTEXIST:P=1.0,0.0
125735	paperref:1252	paperref:4256	|	exists=NOTEXIST:P=1.0,0.0
95887	paperref:5463	paperref:2004	|
92130	paperref:5280	paperref:4555	|	exists=NOTEXIST:P=1.0,0.0
104263	paperref:3841	paperref:4801	|	exists=NOTEXIST:P=1.0,0.0
81655	paperref:5327	paperref:5279	|	exists=NOTEXIST:P=1.0,0.0
116399	paperref:5596	paperref:267	|
121489	paperref:608	paperref:3299	|
133722	paperref:4828	paperref:5002	|	exists=NOTEXIST:P=1.0,0.0
87278	paperref:3829	paperref:3497	|	exists=NOTEXIST:P=1.0,0.0
133941	paperref:4825	paperref:2702	|	exists=NOTEXIST:P=1.0,0.0
115346	paperref:3778	paperref:3967	|
120665	paperref:600	paperref:3243	|
115187	paperref:5500	paperref:107	|	exists=NOTEXIST:P=1.0,0.0
84254	paperref:3301	paperref:3664	|	exists=NOTEXIST:P=1.0,0.0
130098	paperref:3872	paperref:4190	|	exists=NOTEXIST:P=1.0,0.0
110030	paperref:3491	paperref:4245	|	exists=NOTEXIST:P=1.0,0.0
121796	paperref:752	paperref:5119	|	exists=NOTEXIST:P=1.0,0.0
97582	paperref:3834	paperref:1538	|	exists=NOTEXIST:P=1.0,0.0
121436	paperref:4260	paperref:608	|	exists=NOTEXIST:P=1.0,0.0
125090	paperref:478	paperref:4255	|
119060	paperref:757	paperref:1174	|
104069	paperref:1747	paperref:1748	|	exists=EXIST:P=0.0,1.0
127391	paperref:1712	paperref:1715	|	exists=EXIST:P=0.0,1.0
121842	paperref:5224	paperref:3421	|	exists=NOTEXIST:P=1.0,0.0
106382	paperref:647	paperref:3902	|	exists=NOTEXIST:P=1.0,0.0
108276	paperref:3847	paperref:546	|
76748	paperref:653	paperref:1591	|	exists=NOTEXIST:P=1.0,0.0
119228	paperref:5118	paperref:604	|	exists=NOTEXIST:P=1.0,0.0
94365	paperref:4223	paperref:1851	|	exists=NOTEXIST:P=1.0,0.0
95437	paperref:3364	paperref:1412	|	exists=NOTEXIST:P=1.0,0.0
131484	paperref:5073	paperref:2107	|	exists=NOTEXIST:P=1.0,0.0
109909	paperref:5146	paperref:3712	|	exists=NOTEXIST:P=1.0,0.0
122410	paperref:606	paperref:3897	|	exists=NOTEXIST:P=1.0,0.0
128840	paperref:497	paperref:5556	|	exists=NOTEXIST:P=1.0,0.0
128470	paperref:3875	paperref:611	|	exists=NOTEXIST:P=1.0,0.0
115434	paperref:643	paperref:5269	|
119392	paperref:3241	paperref:755	|	exists=NOTEXIST:P=1.0,0.0
87608	paperref:3300	paperref:3249	|
90577	paperref:3875	paperref:3831	|	exists=NOTEXIST:P=1.0,0.0
80483	paperref:1051	paperref:2021	|
77419	paperref:2022	paperref:1253	|	exists=NOTEXIST:P=1.0,0.0
82766	paperref:926	paperref:1543	|	exists=NOTEXIST:P=1.0,0.0
126188	paperref:1253	paperref:3870	|
98024	paperref:3345	paperref:1141	|
110487	paperref:1531	paperref:2689	|
134270	paperref:255	paperref:252	|	exists=EXIST:P=0.0,1.0
121011	paperref:2556	paperref:609	|
85090	paperref:5120	paperref:3303	|	exists=NOTEXIST:P=1.0,0.0
128459	paperref:5225	paperref:611	|	exists=NOTEXIST:P=1.0,0.0
114532	paperref:219	paperref:2804	|
109750	paperref:2698	paperref:2627	|	exists=NOTEXIST:P=1.0,0.0
109852	paperref:4012	paperref:3524	|	exists=NOTEXIST:P=1.0,0.0
99593	paperref:428	paperref:598	|
111998	paperref:647	paperref:2692	|	exists=NOTEXIST:P=1.0,0.0
101778	paperref:3904	paperref:3844	|	exists=NOTEXIST:P=1.0,0.0
96965	paperref:4190	paperref:1751	|	exists=NOTEXIST:P=1.0,0.0
113576	paperref:3851	paperref:4803	|
