UNDIRECTED	coref
cat=NOTEXIST,EXIST:exists
372612	paperref:256392	paperref:256186	|	exists=NOTEXIST:P=1.0,0.0
343854	paperref:257385	paperref:253297	|
362552	paperref:256942	paperref:257087	|	exists=NOTEXIST:P=1.0,0.0
335916	paperref:254144	paperref:258062	|	exists=NOTEXIST:P=1.0,0.0
333833	paperref:257588	paperref:257598	|	exists=EXIST:P=0.0,1.0
371979	paperref:255884	paperref:255885	|
356440	paperref:257099	paperref:254009	|	exists=NOTEXIST:P=1.0,0.0
336530	paperref:258094	paperref:254195	|
350630	paperref:256205	paperref:253336	|	exists=NOTEXIST:P=1.0,0.0
342769	paperref:253977	paperref:256013	|	exists=NOTEXIST:P=1.0,0.0
350444	paperref:256083	paperref:254168	|
352857	paperref:255527	paperref:256744	|
339382	paperref:256217	paperref:258257	|
376141	paperref:257087	paperref:253495	|	exists=NOTEXIST:P=1.0,0.0
334170	paperref:253602	paperref:256681	|
366355	paperref:253444	paperref:255022	|
365572	paperref:257100	paperref:253441	|
347923	paperref:254240	paperref:256743	|
379242	paperref:253383	paperref:255528	|	exists=NOTEXIST:P=1.0,0.0
367686	paperref:253245	paperref:253244	|	exists=EXIST:P=0.0,1.0
358403	paperref:257095	paperref:256090	|	exists=NOTEXIST:P=1.0,0.0
340839	paperref:258281	paperref:254233	|
342441	paperref:257643	paperref:256943	|	exists=NOTEXIST:P=1.0,0.0
375743	paperref:257437	paperref:256679	|
352655	paperref:257904	paperref:256087	|	exists=NOTEXIST:P=1.0,0.0
340796	paperref:252951	paperref:257395	|	exists=NOTEXIST:P=1.0,0.0
333495	paperref:255425	paperref:257443	|	exists=NOTEXIST:P=1.0,0.0
379460	paperref:254867	paperref:254861	|	exists=NOTEXIST:P=1.0,0.0
374361	paperref:256671	paperref:257435	|
346656	paperref:254473	paperref:253643	|	exists=NOTEXIST:P=1.0,0.0
349129	paperref:254243	paperref:257623	|
348431	paperref:258278	paperref:255237	|	exists=NOTEXIST:P=1.0,0.0
342891	paperref:256679	paperref:257644	|	exists=NOTEXIST:P=1.0,0.0
372311	paperref:254431	paperref:255913	|
333432	paperref:253782	paperref:257377	|
356120	paperref:254548	paperref:256172	|	exists=NOTEXIST:P=1.0,0.0
341708	paperref:257646	paperref:256682	|	exists=NOTEXIST:P=1.0,0.0
359079	paperref:256579	paperref:256722	|
340160	paperref:255946	paperref:256745	|	exists=NOTEXIST:P=1.0,0.0
375400	paperref:257211	paperref:256678	|
362157	paperref:256124	paperref:255926	|
375075	paperref:256675	paperref:257534	|
351233	paperref:256676	paperref:256681	|
364262	paperref:257588	paperref:257582	|	exists=EXIST:P=0.0,1.0
355434	paperref:257637	paperref:257638	|
344708	paperref:257381	paperref:256458	|
339511	paperref:253897	paperref:256737	|
372589	paperref:256191	paperref:255889	|	exists=NOTEXIST:P=1.0,0.0
334026	paperref:258412	paperref:258411	|	exists=EXIST:P=0.0,1.0
368707	paperref:256172	paperref:256506	|	exists=NOTEXIST:P=1.0,0.0
337940	paperref:257698	paperref:252946	|	exists=NOTEXIST:P=1.0,0.0
375407	paperref:256678	paperref:253046	|	exists=NOTEXIST:P=1.0,0.0
343025	paperref:254027	paperref:254861	|	exists=NOTEXIST:P=1.0,0.0
378044	paperref:255532	paperref:256538	|
357182	paperref:253505	paperref:255224	|	exists=NOTEXIST:P=1.0,0.0
358530	paperref:256664	paperref:258328	|	exists=NOTEXIST:P=1.0,0.0
366257	paperref:257963	paperref:257962	|
345916	paperref:256943	paperref:258165	|	exists=NOTEXIST:P=1.0,0.0
340041	paperref:257030	paperref:256339	|
360701	paperref:256239	paperref:256676	|	exists=NOTEXIST:P=1.0,0.0
360305	paperref:257732	paperref:256662	|	exists=NOTEXIST:P=1.0,0.0
355487	paperref:257637	paperref:256684	|
376394	paperref:254372	paperref:255541	|	exists=NOTEXIST:P=1.0,0.0
344141	paperref:253973	paperref:257380	|	exists=NOTEXIST:P=1.0,0.0
347747	paperref:257724	paperref:253337	|
346325	paperref:256712	paperref:254137	|	exists=NOTEXIST:P=1.0,0.0
350352	paperref:256083	paperref:253595	|
340505	paperref:257642	paperref:252910	|	exists=NOTEXIST:P=1.0,0.0
353164	paperref:256745	paperref:255394	|	exists=NOTEXIST:P=1.0,0.0
339827	paperref:257030	paperref:254013	|
360468	paperref:257973	paperref:256960	|
343440	paperref:256670	paperref:257384	|	exists=NOTEXIST:P=1.0,0.0
331175	paperref:253956	paperref:253957	|
331550	paperref:256620	paperref:253537	|	exists=NOTEXIST:P=1.0,0.0
373535	paperref:254326	paperref:256244	|	exists=NOTEXIST:P=1.0,0.0
367749	paperref:256697	paperref:256712	|	exists=NOTEXIST:P=1.0,0.0
363070	paperref:254716	paperref:256716	|
368054	paperref:257493	paperref:258234	|	exists=NOTEXIST:P=1.0,0.0
353521	paperref:256085	paperref:256709	|
332352	paperref:255525	paperref:255528	|
377695	paperref:254594	paperref:253493	|	exists=NOTEXIST:P=1.0,0.0
374341	paperref:253487	paperref:256671	|	exists=NOTEXIST:P=1.0,0.0
357499	paperref:256709	paperref:253451	|
374329	paperref:256671	paperref:252923	|
370962	paperref:256717	paperref:258292	|
345863	paperref:256205	paperref:256207	|	exists=EXIST:P=0.0,1.0
366368	paperref:257004	paperref:257207	|
334138	paperref:254579	paperref:256296	|
336201	paperref:257852	paperref:253125	|	exists=NOTEXIST:P=1.0,0.0
373967	paperref:256670	paperref:253492	|	exists=NOTEXIST:P=1.0,0.0
339441	paperref:253897	paperref:253367	|
354484	paperref:254328	paperref:256685	|	exists=NOTEXIST:P=1.0,0.0
352698	paperref:256503	paperref:256087	|
377235	paperref:254593	paperref:254592	|
340532	paperref:257642	paperref:256746	|
371577	paperref:256511	paperref:254657	|
345760	paperref:253025	paperref:258389	|	exists=NOTEXIST:P=1.0,0.0
339100	paperref:254213	paperref:257864	|	exists=NOTEXIST:P=1.0,0.0
347772	paperref:257724	paperref:256696	|
367762	paperref:256709	paperref:256697	|
350569	paperref:254407	paperref:255502	|
357431	paperref:253796	paperref:253451	|	exists=NOTEXIST:P=1.0,0.0
379434	paperref:254973	paperref:254971	|
373046	paperref:256185	paperref:256390	|
368290	paperref:258231	paperref:257495	|	exists=NOTEXIST:P=1.0,0.0
379363	paperref:256592	paperref:254454	|	exists=NOTEXIST:P=1.0,0.0
371007	paperref:253918	paperref:253919	|
338615	paperref:257642	paperref:253391	|
334799	paperref:256171	paperref:253800	|
341466	paperref:257667	paperref:253046	|
364937	paperref:255769	paperref:253436	|
338463	paperref:257698	paperref:252945	|
375679	paperref:254809	paperref:257882	|	exists=NOTEXIST:P=1.0,0.0
370129	paperref:254234	paperref:255768	|
359258	paperref:257698	paperref:257696	|	exists=EXIST:P=0.0,1.0
354652	paperref:257094	paperref:253449	|
346786	paperref:258481	paperref:254491	|	exists=NOTEXIST:P=1.0,0.0
370413	paperref:256507	paperref:253594	|	exists=NOTEXIST:P=1.0,0.0
360044	paperref:253259	paperref:254558	|	exists=NOTEXIST:P=1.0,0.0
341496	paperref:254781	paperref:254175	|	exists=NOTEXIST:P=1.0,0.0
345432	paperref:256391	paperref:258485	|
377039	paperref:255540	paperref:255545	|	exists=EXIST:P=0.0,1.0
366626	paperref:256337	paperref:256463	|
342884	paperref:256675	paperref:257644	|	exists=NOTEXIST:P=1.0,0.0
362582	paperref:254261	paperref:257856	|	exists=NOTEXIST:P=1.0,0.0
333560	paperref:257596	paperref:257599	|	exists=EXIST:P=0.0,1.0
340700	paperref:253978	paperref:258296	|
362758	paperref:256814	paperref:257477	|
358104	paperref:257100	paperref:253452	|
341095	paperref:255018	paperref:257666	|
362866	paperref:255861	paperref:253738	|
361912	paperref:253345	paperref:258096	|	exists=NOTEXIST:P=1.0,0.0
379238	paperref:255138	paperref:255022	|	exists=NOTEXIST:P=1.0,0.0
331958	paperref:253392	paperref:254241	|	exists=NOTEXIST:P=1.0,0.0
333823	paperref:255347	paperref:257598	|
343646	paperref:256750	paperref:257010	|
361144	paperref:256686	paperref:254540	|	exists=NOTEXIST:P=1.0,0.0
368655	paperref:253799	paperref:256173	|
350077	paperref:253494	paperref:254245	|	exists=NOTEXIST:P=1.0,0.0
339307	paperref:253305	paperref:257673	|	exists=NOTEXIST:P=1.0,0.0
378706	paperref:253502	paperref:253501	|
368894	paperref:256171	paperref:254384	|
357789	paperref:254076	paperref:255221	|	exists=NOTEXIST:P=1.0,0.0
374260	paperref:254326	paperref:253043	|	exists=NOTEXIST:P=1.0,0.0
350997	paperref:256682	paperref:257006	|
341630	paperref:253975	paperref:256458	|
370130	paperref:253363	paperref:255768	|
377907	paperref:258219	paperref:257320	|	exists=NOTEXIST:P=1.0,0.0
341550	paperref:257332	paperref:254781	|	exists=NOTEXIST:P=1.0,0.0
363360	paperref:252977	paperref:258120	|
376734	paperref:252853	paperref:252852	|	exists=EXIST:P=0.0,1.0
348233	paperref:254478	paperref:254952	|
341626	paperref:253975	paperref:257380	|	exists=NOTEXIST:P=1.0,0.0
378585	paperref:253284	paperref:253281	|	exists=EXIST:P=0.0,1.0
361471	paperref:256675	paperref:256683	|
341151	paperref:257640	paperref:257384	|	exists=NOTEXIST:P=1.0,0.0
365121	paperref:256503	paperref:253369	|	exists=NOTEXIST:P=1.0,0.0
376450	paperref:254372	paperref:254371	|	exists=EXIST:P=0.0,1.0
362784	paperref:255884	paperref:256097	|	exists=NOTEXIST:P=1.0,0.0
370845	paperref:257100	paperref:256709	|
372669	paperref:257565	paperref:255039	|	exists=NOTEXIST:P=1.0,0.0
375047	paperref:256522	paperref:256525	|	exists=EXIST:P=0.0,1.0
362485	paperref:256942	paperref:253492	|
342486	paperref:257643	paperref:255393	|
348482	paperref:254479	paperref:255235	|
345846	paperref:256371	paperref:254248	|	exists=NOTEXIST:P=1.0,0.0
347787	paperref:258051	paperref:256517	|
342195	paperref:254844	paperref:258298	|	exists=NOTEXIST:P=1.0,0.0
358451	paperref:254339	paperref:256943	|
336003	paperref:254463	paperref:257720	|
376538	paperref:254234	paperref:255753	|
365304	paperref:256461	paperref:253782	|
335323	paperref:257596	paperref:253677	|	exists=NOTEXIST:P=1.0,0.0
370248	paperref:253646	paperref:255548	|	exists=NOTEXIST:P=1.0,0.0
361257	paperref:256686	paperref:254327	|
344246	paperref:256861	paperref:254691	|
352602	paperref:254759	paperref:256602	|	exists=NOTEXIST:P=1.0,0.0
355762	paperref:255282	paperref:254554	|
338978	paperref:254008	paperref:253472	|
356419	paperref:253253	paperref:253252	|
334504	paperref:254376	paperref:253603	|	exists=NOTEXIST:P=1.0,0.0
359944	paperref:257091	paperref:256710	|
334565	paperref:254577	paperref:255939	|	exists=NOTEXIST:P=1.0,0.0
360250	paperref:253045	paperref:256687	|
369945	paperref:253643	paperref:256667	|
358550	paperref:254481	paperref:253368	|	exists=NOTEXIST:P=1.0,0.0
332377	paperref:256739	paperref:255525	|
360878	paperref:256238	paperref:256237	|	exists=EXIST:P=0.0,1.0
376414	paperref:254372	paperref:253387	|	exists=NOTEXIST:P=1.0,0.0
352230	paperref:257633	paperref:253436	|	exists=NOTEXIST:P=1.0,0.0
350727	paperref:256740	paperref:253492	|	exists=NOTEXIST:P=1.0,0.0
355810	paperref:256672	paperref:256341	|	exists=NOTEXIST:P=1.0,0.0
347755	paperref:257724	paperref:256712	|
334154	paperref:256877	paperref:256875	|
379359	paperref:253132	paperref:253131	|	exists=EXIST:P=0.0,1.0
377302	paperref:255542	paperref:255547	|
348158	paperref:253759	paperref:257725	|
334068	paperref:253601	paperref:254377	|
368671	paperref:255456	paperref:255455	|	exists=EXIST:P=0.0,1.0
365410	paperref:256718	paperref:253435	|	exists=NOTEXIST:P=1.0,0.0
370108	paperref:254539	paperref:253157	|
336216	paperref:258171	paperref:257278	|
337343	paperref:255132	paperref:253320	|	exists=NOTEXIST:P=1.0,0.0
351975	paperref:256680	paperref:256325	|
368919	paperref:257100	paperref:256171	|
369952	paperref:254742	paperref:258343	|	exists=NOTEXIST:P=1.0,0.0
356843	paperref:253439	paperref:257098	|
366938	paperref:256339	paperref:254596	|	exists=NOTEXIST:P=1.0,0.0
345196	paperref:255763	paperref:257383	|
373251	paperref:255132	paperref:256710	|	exists=NOTEXIST:P=1.0,0.0
378029	paperref:255137	paperref:254441	|	exists=NOTEXIST:P=1.0,0.0
378566	paperref:256262	paperref:253592	|	exists=NOTEXIST:P=1.0,0.0
348992	paperref:254138	paperref:256716	|	exists=NOTEXIST:P=1.0,0.0
350602	paperref:257723	paperref:256712	|
353525	paperref:256746	paperref:253293	|	exists=NOTEXIST:P=1.0,0.0
336311	paperref:255219	paperref:254142	|
346162	paperref:254335	paperref:253677	|
343367	paperref:256691	paperref:257384	|
339385	paperref:256217	paperref:257961	|
346134	paperref:258424	paperref:256287	|	exists=NOTEXIST:P=1.0,0.0
371238	paperref:256259	paperref:254371	|	exists=NOTEXIST:P=1.0,0.0
369936	paperref:253643	paperref:255546	|	exists=NOTEXIST:P=1.0,0.0
368370	paperref:253352	paperref:257335	|
370640	paperref:254540	paperref:254545	|
364080	paperref:253661	paperref:254506	|
351127	paperref:257096	paperref:256681	|
367420	paperref:255857	paperref:254117	|	exists=NOTEXIST:P=1.0,0.0
334817	paperref:253438	paperref:253800	|	exists=NOTEXIST:P=1.0,0.0
360473	paperref:254375	paperref:256688	|	exists=NOTEXIST:P=1.0,0.0
339504	paperref:253450	paperref:253897	|
371836	paperref:257102	paperref:254441	|
332627	paperref:257378	paperref:253484	|	exists=NOTEXIST:P=1.0,0.0
370030	paperref:255281	paperref:255752	|
357551	paperref:254372	paperref:255221	|	exists=NOTEXIST:P=1.0,0.0
369157	paperref:255346	paperref:255693	|	exists=NOTEXIST:P=1.0,0.0
343889	paperref:254372	paperref:256751	|
360615	paperref:256688	paperref:257003	|	exists=NOTEXIST:P=1.0,0.0
365395	paperref:253435	paperref:256256	|
336735	paperref:254462	paperref:256687	|	exists=NOTEXIST:P=1.0,0.0
343211	paperref:254782	paperref:253043	|
348127	paperref:258052	paperref:253818	|	exists=NOTEXIST:P=1.0,0.0
376979	paperref:255541	paperref:253738	|	exists=NOTEXIST:P=1.0,0.0
353716	paperref:256086	paperref:255399	|	exists=NOTEXIST:P=1.0,0.0
339541	paperref:257723	paperref:253897	|	exists=NOTEXIST:P=1.0,0.0
344781	paperref:256839	paperref:257302	|	exists=NOTEXIST:P=1.0,0.0
345990	paperref:256699	paperref:258407	|	exists=NOTEXIST:P=1.0,0.0
333542	paperref:255379	paperref:257599	|
359822	paperref:256096	paperref:256806	|
374596	paperref:257544	paperref:257492	|	exists=NOTEXIST:P=1.0,0.0
371486	paperref:254545	paperref:257403	|	exists=NOTEXIST:P=1.0,0.0
352370	paperref:256089	paperref:255769	|
345616	paperref:253675	paperref:256715	|	exists=NOTEXIST:P=1.0,0.0
356396	paperref:255885	paperref:255225	|	exists=NOTEXIST:P=1.0,0.0
366540	paperref:257005	paperref:257088	|	exists=NOTEXIST:P=1.0,0.0
346565	paperref:253766	paperref:254091	|
360868	paperref:253425	paperref:256238	|	exists=NOTEXIST:P=1.0,0.0
355557	paperref:253983	paperref:258011	|	exists=NOTEXIST:P=1.0,0.0
359800	paperref:258041	paperref:253145	|	exists=NOTEXIST:P=1.0,0.0
345482	paperref:255210	paperref:253197	|
355321	paperref:253271	paperref:253770	|	exists=NOTEXIST:P=1.0,0.0
340774	paperref:253978	paperref:256738	|	exists=NOTEXIST:P=1.0,0.0
342914	paperref:257644	paperref:254371	|	exists=NOTEXIST:P=1.0,0.0
355510	paperref:256340	paperref:256336	|	exists=EXIST:P=0.0,1.0
367206	paperref:255282	paperref:257856	|
372817	paperref:255530	paperref:258110	|
353654	paperref:254069	paperref:254313	|
343568	paperref:256750	paperref:253386	|
372511	paperref:255201	paperref:256370	|	exists=NOTEXIST:P=1.0,0.0
332614	paperref:257378	paperref:256680	|	exists=NOTEXIST:P=1.0,0.0
333882	paperref:257375	paperref:256690	|	exists=NOTEXIST:P=1.0,0.0
349388	paperref:256081	paperref:256688	|
344695	paperref:257381	paperref:257084	|	exists=NOTEXIST:P=1.0,0.0
375214	paperref:257281	paperref:255210	|	exists=NOTEXIST:P=1.0,0.0
360391	paperref:256739	paperref:255527	|	exists=NOTEXIST:P=1.0,0.0
350669	paperref:257020	paperref:257019	|
373361	paperref:253419	paperref:256819	|
337850	paperref:254028	paperref:255846	|
345658	paperref:256711	paperref:254090	|	exists=NOTEXIST:P=1.0,0.0
375869	paperref:255783	paperref:255782	|
359023	paperref:257956	paperref:257959	|
351091	paperref:252924	paperref:256681	|	exists=NOTEXIST:P=1.0,0.0
339584	paperref:256216	paperref:252933	|	exists=NOTEXIST:P=1.0,0.0
336282	paperref:254083	paperref:254504	|	exists=NOTEXIST:P=1.0,0.0
337891	paperref:258235	paperref:255846	|	exists=NOTEXIST:P=1.0,0.0
362127	paperref:255637	paperref:256613	|
347666	paperref:256281	paperref:253062	|
370260	paperref:255751	paperref:255280	|	exists=NOTEXIST:P=1.0,0.0
372325	paperref:254395	paperref:253734	|
343288	paperref:257230	paperref:257233	|	exists=EXIST:P=0.0,1.0
340103	paperref:256215	paperref:256466	|	exists=NOTEXIST:P=1.0,0.0
332105	paperref:254610	paperref:254608	|
348948	paperref:257095	paperref:256082	|	exists=NOTEXIST:P=1.0,0.0
344697	paperref:254867	paperref:257381	|
334089	paperref:253601	paperref:257819	|
374619	paperref:256460	paperref:255527	|	exists=NOTEXIST:P=1.0,0.0
364715	paperref:257623	paperref:253389	|	exists=NOTEXIST:P=1.0,0.0
346069	paperref:255044	paperref:256613	|
362575	paperref:254233	paperref:254261	|
338724	paperref:253391	paperref:253383	|
344734	paperref:256730	paperref:253308	|
342377	paperref:254028	paperref:254543	|	exists=NOTEXIST:P=1.0,0.0
339311	paperref:258427	paperref:257673	|	exists=NOTEXIST:P=1.0,0.0
338701	paperref:253391	paperref:256738	|
348684	paperref:255375	paperref:255361	|	exists=NOTEXIST:P=1.0,0.0
375541	paperref:256677	paperref:255527	|	exists=NOTEXIST:P=1.0,0.0
375109	paperref:257437	paperref:256675	|
378431	paperref:255967	paperref:255964	|
369653	paperref:256258	paperref:257904	|	exists=NOTEXIST:P=1.0,0.0
349989	paperref:256749	paperref:253780	|	exists=NOTEXIST:P=1.0,0.0
345743	paperref:254867	paperref:254090	|
356707	paperref:253658	paperref:253760	|	exists=NOTEXIST:P=1.0,0.0
370857	paperref:254722	paperref:256393	|
361787	paperref:256331	paperref:256684	|	exists=NOTEXIST:P=1.0,0.0
334349	paperref:258381	paperref:255454	|
375954	paperref:257199	paperref:256810	|	exists=NOTEXIST:P=1.0,0.0
360913	paperref:256686	paperref:256685	|	exists=EXIST:P=0.0,1.0
349652	paperref:257395	paperref:257721	|	exists=NOTEXIST:P=1.0,0.0
370407	paperref:256507	paperref:253366	|
341816	paperref:257646	paperref:257010	|
335140	paperref:257597	paperref:257587	|
365675	paperref:255235	paperref:256668	|
362438	paperref:255355	paperref:255354	|	exists=EXIST:P=0.0,1.0
347856	paperref:256503	paperref:254477	|
357675	paperref:254006	paperref:255221	|
358930	paperref:253450	paperref:257102	|
346729	paperref:256144	paperref:256697	|
336105	paperref:254464	paperref:253114	|	exists=NOTEXIST:P=1.0,0.0
362399	paperref:253438	paperref:253892	|
358989	paperref:254898	paperref:254896	|	exists=EXIST:P=0.0,1.0
350188	paperref:257722	paperref:256715	|	exists=NOTEXIST:P=1.0,0.0
362036	paperref:256692	paperref:256332	|	exists=NOTEXIST:P=1.0,0.0
340953	paperref:257086	paperref:255948	|	exists=NOTEXIST:P=1.0,0.0
345583	paperref:258164	paperref:253495	|
378562	paperref:253492	paperref:255762	|
352842	paperref:253489	paperref:256744	|
359048	paperref:258474	paperref:254234	|
379162	paperref:253386	paperref:255529	|	exists=NOTEXIST:P=1.0,0.0
367753	paperref:256714	paperref:256697	|	exists=NOTEXIST:P=1.0,0.0
376009	paperref:256813	paperref:256815	|	exists=EXIST:P=0.0,1.0
363830	paperref:253437	paperref:256710	|	exists=NOTEXIST:P=1.0,0.0
375359	paperref:256678	paperref:253296	|
367408	paperref:254294	paperref:258258	|	exists=NOTEXIST:P=1.0,0.0
370922	paperref:254541	paperref:253156	|
369507	paperref:258012	paperref:257430	|	exists=NOTEXIST:P=1.0,0.0
362351	paperref:257479	paperref:255813	|	exists=NOTEXIST:P=1.0,0.0
362230	paperref:256691	paperref:256690	|
357716	paperref:256504	paperref:255221	|	exists=NOTEXIST:P=1.0,0.0
375461	paperref:257533	paperref:253046	|
379000	paperref:255135	paperref:253596	|	exists=NOTEXIST:P=1.0,0.0
351286	paperref:256741	paperref:253492	|
357484	paperref:256687	paperref:253451	|
342612	paperref:257437	paperref:254783	|	exists=NOTEXIST:P=1.0,0.0
351779	paperref:256502	paperref:253337	|	exists=NOTEXIST:P=1.0,0.0
366534	paperref:257005	paperref:256669	|	exists=NOTEXIST:P=1.0,0.0
353080	paperref:253450	paperref:256088	|	exists=NOTEXIST:P=1.0,0.0
352783	paperref:256691	paperref:256744	|
375600	paperref:254952	paperref:254013	|	exists=NOTEXIST:P=1.0,0.0
365300	paperref:253782	paperref:253491	|
361944	paperref:256692	paperref:253641	|	exists=NOTEXIST:P=1.0,0.0
353019	paperref:256088	paperref:256505	|	exists=NOTEXIST:P=1.0,0.0
354561	paperref:255135	paperref:253449	|	exists=NOTEXIST:P=1.0,0.0
351690	paperref:253337	paperref:256683	|	exists=NOTEXIST:P=1.0,0.0
333134	paperref:253490	paperref:257376	|	exists=NOTEXIST:P=1.0,0.0
334222	paperref:253602	paperref:256678	|
339179	paperref:253390	paperref:255977	|	exists=NOTEXIST:P=1.0,0.0
351519	paperref:253337	paperref:256459	|
337003	paperref:258219	paperref:256214	|	exists=NOTEXIST:P=1.0,0.0
346121	paperref:255268	paperref:255044	|	exists=NOTEXIST:P=1.0,0.0
332560	paperref:255753	paperref:254986	|	exists=NOTEXIST:P=1.0,0.0
345015	paperref:255944	paperref:255678	|	exists=NOTEXIST:P=1.0,0.0
374603	paperref:255682	paperref:257492	|	exists=NOTEXIST:P=1.0,0.0
349721	paperref:256084	paperref:253891	|
334427	paperref:254837	paperref:253606	|
343311	paperref:258049	paperref:255685	|
354251	paperref:258041	paperref:256114	|	exists=NOTEXIST:P=1.0,0.0
341600	paperref:253975	paperref:257644	|
357624	paperref:256538	paperref:255221	|
345106	paperref:252844	paperref:254249	|	exists=NOTEXIST:P=1.0,0.0
344678	paperref:257381	paperref:257639	|
371480	paperref:255965	paperref:254545	|	exists=NOTEXIST:P=1.0,0.0
364904	paperref:255027	paperref:253436	|
360049	paperref:253259	paperref:254233	|	exists=NOTEXIST:P=1.0,0.0
375283	paperref:253294	paperref:256463	|	exists=NOTEXIST:P=1.0,0.0
364670	paperref:256502	paperref:253369	|	exists=NOTEXIST:P=1.0,0.0
356783	paperref:255223	paperref:255224	|	exists=EXIST:P=0.0,1.0
350780	paperref:256740	paperref:255528	|
343957	paperref:255945	paperref:256751	|	exists=NOTEXIST:P=1.0,0.0
342833	paperref:253388	paperref:257644	|	exists=NOTEXIST:P=1.0,0.0
353794	paperref:256086	paperref:256713	|	exists=NOTEXIST:P=1.0,0.0
342094	paperref:253974	paperref:258108	|
374414	paperref:256526	paperref:256525	|	exists=EXIST:P=0.0,1.0
343064	paperref:256740	paperref:253976	|
361233	paperref:256686	paperref:257211	|
343287	paperref:257230	paperref:253821	|	exists=NOTEXIST:P=1.0,0.0
364318	paperref:256504	paperref:256256	|
355034	paperref:257636	paperref:255678	|	exists=NOTEXIST:P=1.0,0.0
334121	paperref:256402	paperref:254806	|	exists=NOTEXIST:P=1.0,0.0
372546	paperref:253858	paperref:255760	|
347044	paperref:254093	paperref:253439	|	exists=NOTEXIST:P=1.0,0.0
362120	paperref:256613	paperref:254459	|
362531	paperref:256942	paperref:253387	|
355167	paperref:253447	paperref:256263	|
339569	paperref:252943	paperref:258230	|
349675	paperref:257721	paperref:256501	|
353191	paperref:257005	paperref:256745	|
351512	paperref:253337	paperref:256791	|	exists=NOTEXIST:P=1.0,0.0
346310	paperref:255763	paperref:255611	|	exists=NOTEXIST:P=1.0,0.0
377630	paperref:254011	paperref:254009	|	exists=EXIST:P=0.0,1.0
339293	paperref:255300	paperref:253334	|
354796	paperref:255567	paperref:256342	|	exists=NOTEXIST:P=1.0,0.0
363237	paperref:252976	paperref:257785	|
350627	paperref:257723	paperref:256507	|
367978	paperref:258017	paperref:256819	|	exists=NOTEXIST:P=1.0,0.0
376166	paperref:257087	paperref:253297	|	exists=NOTEXIST:P=1.0,0.0
369220	paperref:257100	paperref:255398	|
374037	paperref:256390	paperref:255685	|	exists=NOTEXIST:P=1.0,0.0
368691	paperref:256172	paperref:255018	|
343608	paperref:256750	paperref:257005	|	exists=NOTEXIST:P=1.0,0.0
349254	paperref:256081	paperref:254386	|	exists=NOTEXIST:P=1.0,0.0
357486	paperref:253451	paperref:256688	|	exists=NOTEXIST:P=1.0,0.0
374985	paperref:256676	paperref:254371	|
338502	paperref:255946	paperref:253471	|
363699	paperref:256501	paperref:256256	|	exists=NOTEXIST:P=1.0,0.0
341324	paperref:257645	paperref:258110	|	exists=NOTEXIST:P=1.0,0.0
343240	paperref:254782	paperref:253046	|
378942	paperref:253596	paperref:253594	|	exists=EXIST:P=0.0,1.0
360840	paperref:254330	paperref:256332	|	exists=NOTEXIST:P=1.0,0.0
367584	paperref:257332	paperref:258469	|
376970	paperref:255546	paperref:255541	|	exists=EXIST:P=0.0,1.0
344626	paperref:253645	paperref:255942	|
340014	paperref:257030	paperref:254092	|	exists=NOTEXIST:P=1.0,0.0
353617	paperref:256746	paperref:256738	|	exists=EXIST:P=0.0,1.0
353866	paperref:256747	paperref:253294	|
364760	paperref:257623	paperref:253043	|
379216	paperref:257118	paperref:257117	|	exists=EXIST:P=0.0,1.0
335846	paperref:256552	paperref:255685	|
367907	paperref:258346	paperref:257493	|
358915	paperref:253450	paperref:257100	|
358588	paperref:254896	paperref:254897	|	exists=EXIST:P=0.0,1.0
359927	paperref:256262	paperref:257091	|
333170	paperref:257376	paperref:257377	|	exists=EXIST:P=0.0,1.0
342673	paperref:253494	paperref:253977	|	exists=NOTEXIST:P=1.0,0.0
377718	paperref:253406	paperref:255964	|
340648	paperref:253978	paperref:256682	|
351150	paperref:256667	paperref:256681	|	exists=EXIST:P=0.0,1.0
348073	paperref:255373	paperref:254059	|
343023	paperref:254027	paperref:253158	|
363595	paperref:253438	paperref:256713	|
348583	paperref:254241	paperref:255527	|
376786	paperref:253484	paperref:253492	|	exists=EXIST:P=0.0,1.0
343396	paperref:257639	paperref:257384	|
372076	paperref:256669	paperref:253045	|	exists=NOTEXIST:P=1.0,0.0
363288	paperref:253660	paperref:255863	|	exists=NOTEXIST:P=1.0,0.0
341968	paperref:254780	paperref:255221	|
376457	paperref:253294	paperref:255527	|	exists=NOTEXIST:P=1.0,0.0
352930	paperref:254457	paperref:254705	|
341584	paperref:253975	paperref:256943	|
347585	paperref:253739	paperref:256143	|
341364	paperref:253973	paperref:257645	|	exists=NOTEXIST:P=1.0,0.0
373283	paperref:256392	paperref:257805	|	exists=NOTEXIST:P=1.0,0.0
363468	paperref:253660	paperref:253662	|	exists=EXIST:P=0.0,1.0
341648	paperref:253975	paperref:256670	|
373202	paperref:256240	paperref:256243	|
362479	paperref:256942	paperref:258108	|
367851	paperref:256698	paperref:256673	|	exists=NOTEXIST:P=1.0,0.0
342394	paperref:254028	paperref:254862	|
376095	paperref:257086	paperref:253385	|
352351	paperref:256089	paperref:253439	|
343916	paperref:256751	paperref:253495	|
352450	paperref:254069	paperref:253986	|	exists=NOTEXIST:P=1.0,0.0
377758	paperref:254867	paperref:254595	|	exists=NOTEXIST:P=1.0,0.0
